,comment,stars
8018,"['purchased', 'recommendation', 'daughter', 'husband', 'one', 'no', 'problem', 'also', 'get', 'quick', 'charge', 'talked', 'much', 'busy', 'lifestyle', 'received', 'package', 'quickly', 'opened', 'set', 'placed', 'phone', 'first', 'pick', 'daughter', 'told', 'place', 'charge', 'hour', 'proving', 'fickle', 'extremely', 'slow', 'charge', 'keep', 'trying', 'different', 'way', 'setting', 'phone', 'hope', 'maybe', 'get', 'right', 'needle', 'say']",3
8033,"['concept', 'great', 'good', 'feature', 'range', 'poor', 'several', 'us', 'still', 'trying', 'find', 'sweet', 'spot', 'phone', 'spouse', 'easier', 'time', 'finding', 'correct', 'placement', 'iphone', 'charge', 'roam', 'google', 'pixel', 'begin', 'charging', 'one', 'instance', 'charging', 'phone', 'stopped', 'charging', 'saving', 'grace', 'product', 'led', 'illuminates', 'charging', 'personally', 'use', 'product', 'overnight', 'charging', 'instead', 'leave', 'common', 'area', 'casual', 'charging', 'keep', 'eye']",3
8035,"['set', 'galaxy', 'mat', 'connected', 'high', 'powered', 'wall', 'charger', 'woke', 'hour', 'later', 'find', 'phone', 'battery', 'burning', 'hot', 'tried', 'next', 'night', 'low', 'powered', 'charger', 'thing', 'happened', 'burning', 'burning', 'hot', 'saw', 'description', 'review', 'need', 'use', 'charger', 'equivalent', 'luckily', 'found', 'one', 'laying', 'around', 'tried', 'rd', 'night', 'cool', 'touch']",3
8042,"['amazing', 'idea', 'could', 'fantastic', 'many', 'flaw', 'take', 'long', 'time', 'charge', 'phone', 'convenient', 'leave', 'next', 'bed', 'night', 'something', 'great', 'leave', 'bit', 'charge', 'occasionally', 'recognize', 'phone', 'unplug', 'plug', 'get', 'work', 'update', 'constantly', 'issue', 'not', 'functioning', 'decided', 'buy', 'new', 'cable', 'replace', 'one', 'came', 'ever', 'since', 'worked', 'every', 'time', 'still', 'not', 'super', 'quick', 'charging']",3
8052,"['plugged', 'worked', 'mintues', 'later', 'went', 'back', 'quit', 'working', 'bought', 'two', 'neither', 'work', 'addendum']",3
8060,"['iphone', 'pro', 'user', 'not', 'really', 'impressed', 'charger', 'granted', 'first', 'wireless', 'charger', 'used', 'maybe', 'learning', 'curve', 'find', 'much', 'slower', 'generic', 'lightning', 'cable', 'also', 'take', 'second', 'phone', 'register', 'charge', 'sometimes', 'charge', 'like', 'strategically', 'place', 'phone', 'charger', 'frequently', 'placing', 'phone', 'come', 'back', 'hour', 'see', 'charged']",3
8100,"['charger', 'month', 'noticed', 'fault', 'design', 'charger', 'phone', 'samsung', 'wireless', 'charging', 'take', 'longer', 'direct', 'connection', 'charging']",3
8102,"['bought', 'wireless', 'charger', 'july', 'last', 'year', 'worked', 'great', 'however', 'couple', 'month', 'stopped', 'working', 'contacted', 'seller', 'great', 'shipped', 'replacement', 'right', 'away', 'thing', 'great', 'not', 'entirely', 'sure', 'lifespan', 'wireless', 'charger', 'expensive', 'replacement', 'provided', 'stopped', 'working', 'month', 'one', 'definitely', 'lasted', 'longer', 'first', 'one', 'guess', 'hoping', 'get', 'year', 'charger', 'literally', 'sits', 'counter', 'charge', 'device', 'night', 'take', 'anywhere', 'move', 'anything', 'could', 'try', 'contacting', 'seller', 'instead', 'ordered', 'different', 'brand', 'see', 'one', 'better', 'new', 'one', 'came', 'notice', 'month', 'warranty', 'already', 'looking', 'better', 'yootech', 'model']",3
8116,"['charger', 'self', 'nicely', 'designed', 'led', 'lighting', 'nice', 'compact', 'platform', 'however', 'not', 'put', 'phone', 'directly', 'center', 'not', 'charge', 'quite', 'frustrating', 'wake', 'morning', 'find', 'phone', 'charging', 'whole', 'night', 'finally', 'charge', 'lot', 'slower', 'using', 'charger', 'find', 'using', 'regular', 'charger', 'hurry']",3
8128,"['bought', 'looking', 'cheap', 'wireless', 'charger', 'try', 'new', 'phone', 'overall', 'happy', 'product', 'feel', 'well', 'made', 'work', 'better', 'many', 'wireless', 'charging', 'solution', 'used', 'past', 'light', 'go', 'quickly', 'enough', 'not', 'obnoxious', 'important']",3
8144,"['purchased', 'product', 'using', 'quite', 'product', 'work', 'excellent', 'time', 'unit', 'developed', 'defect', 'star', 'work', 'described', 'month', 'ago', 'began', 'hear', 'high', 'pitch', 'low', 'tone', 'room', 'not', 'sure', 'coming', 'found', 'two', 'day', 'ago', 'noise', 'coming', 'along', 'wireless', 'charger', 'phone', 'not', 'top', 'charging', 'unit']",3
8150,"['appreciate', 'timeliness', 'delivery', 'always', 'intact', 'ready', 'gone', 'manufacture', 'store', 'bought', 'however', 'still', 'issue', 'using', 'product', 'seem', 'get', 'work', 'couple', 'attempt', 'searching', 'instruction', 'google', 'albeit', 'shall', 'leave', 'yootech', 'conserve', 'paper', 'not', 'website', 'read', 'language', 'indicated', 'number', 'ex', 'small', 'slip', 'paper', 'come', 'product', 'language', 'denoted', 'number', 'ex', 'english', 'spanish', 'etc', 'go', 'website', 'find', 'language', 'plus', 'still', 'thank', 'product', 'endearingly', 'definitely', 'keep']",3
8152,"['seemed', 'good', 'last', 'easy', 'use', 'month', 'charge', 'anymore', 'ended', 'throwing', 'addendum', 'originally', 'gave', 'one', 'star', 'upgrading', 'star', 'although', 'still', 'ended', 'throwing', 'away', 'company', 'unexpectedly', 'reached', 'u', 'offered', 'u', 'partual', 'refund', 'even', 'though', 'bought', 'year', 'ago']",3
8157,"['one', 'biggest', 'drawback', 'charging', 'via', 'micro', 'usb', 'durability', 'cord', 'disapointed', 'realize', 'required', 'standard', 'micro', 'usb', 'cord', 'wall', 'charger', 'cost', 'much', 'include', 'purchase', 'make', 'hard', 'wired', 'charging', 'pad', 'even', 'high', 'quality', 'usb', 'cord', 'move', 'charger', 'much', 'stop', 'charging', 'usb', 'cord', 'fails']",3
8158,"['loved', 'first', 'six', 'month', 'later', 'not', 'fan', 'mom', 'phone', 'take', 'no', 'time', 'charge', 'samsung', 'mine', 'samsung', 'time', 'take', 'charge', 'compared', 'cord', 'doubled', 'realize', 'take', 'longer', 'charge', 'wireless', 'feel', 'like', 'gotten', 'slower', 'slower', 'charge', 'gone', 'back', 'using', 'cord']",3
8160,"['purchased', 'charger', 'tired', 'replacing', 'broken', 'charging', 'cable', 'product', 'indeed', 'charge', 'cellphone', 'without', 'needing', 'delicate', 'cable', 'low', 'power', 'charger', 'make', 'long', 'charging', 'period', 'also', 'make', 'placement', 'phone', 'unit', 'important', 'try', 'find', 'sweet', 'spot', 'played', 'around', 'unit', 'week', 'upgraded', 'powerful', 'le', 'finicky', 'device']",3
8165,"['like', 'wireless', 'charging', 'save', 'charging', 'port', 'bit', 'wear', 'tear', 'super', 'easy', 'position', 'phone', 'properly', 'pad', 'without', 'finnick', 'get', 'right', 'spot', 'complaint', 'make', 'weird', 'really', 'high', 'pitched', 'noise', 'like', 'pattern', 'plugged', 'phone', 'charge', 'phone', 'night', 'leave', 'bed', 'day', 'really', 'bother', 'much']",3
8170,"['got', 'case', 'emergency', 'charging', 'cord', 'break', 'travel', 'work', 'not', 'well', 'least', 'iphone', 'get', 'phone', 'hot', 'charge', 'bit', 'slow', 'used', 'fully', 'charge', 'phone', 'warm', 'actually', 'make', 'not', 'sure', 'would', 'smartest', 'purchase', 'someone', 'say', 'broke', 'phone', 'charging', 'port', 'simply', 'prefers', 'wireless', 'charging', 'pas', 'get', 'something', 'authorized', 'retailer', 'website', 'opposed', 'cheap', 'start', 'price', 'fact', 'doa']",3
8187,"['used', 'couple', 'week', 'feel', 'like', 'definitely', 'take', 'phone', 'long', 'time', 'charge', 'convenience', 'good', 'portable', 'travel', 'phone', 'also', 'sometimes', 'register', 'pod', 'move', 'phone', 'around', 'already', 'removed', 'case', 'cheap', 'complain', 'job', 'samsung', 'take', 'hour', 'charge', 'empty', 'full']",3
8192,"['product', 'give', 'mixed', 'feeling', 'wireless', 'charger', 'must', 'plugged', 'work', 'charge', 'use', 'bought', 'need', 'phone', 'frequently', 'work', 'use', 'head', 'phone', 'talk', 'apple', 'iphone', 'head', 'phone', 'jack', 'charger', 'port', 'cheaper', 'buy', 'wireless', 'headphone', 'charger', 'plugged', 'computer', 'working', 'use', 'not', 'ideal', 'traveling', 'work', 'fine', 'desk']",3
8195,"['charger', 'bit', 'picky', 'place', 'phone', 'bought', 'wife', 'bedside', 'charger', 'opted', 'cord', 'instead', 'th', 'night', 'not', 'phone', 'perfectly', 'placed', 'charge', 'fast', 'qi', 'charger', 'charge', 'not', 'great', 'absolutely', 'need', 'charge', 'recommend', 'use', 'stand', 'type', 'qi', 'charger', 'instead']",3
8199,"['really', 'love', 'wireless', 'charger', 'biggest', 'issue', 'small', 'phone', 'charge', 'unless', 'sitting', 'perfectly', 'middle', 'really', 'dislike', 'also', 'way', 'small', 'hoping', 'able', 'charge', 'one', 'device', 'time', 'made', 'also', 'not', 'charge', 'device', 'quickly', 'although', 'wireless', 'charger', 'right', 'next', 'bed', 'always', 'find', 'grabbing', 'normal', 'wired', 'charger', 'think', 'might', 'return', 'item']",3
8224,"['charge', 'phone', 'yes', 'charge', 'fast', 'no', 'thing', 'take', 'forever', 'get', 'decent', 'charge', 'battery', 'would', 'take', 'least', 'hour', 'fully', 'charge', 'like', 'charging', 'phone', 'bed', 'unplug', 'go', 'sleep', 'thing', 'make', 'sure', 'charge', 'hour', 'bed', 'battery', 'cool', 'looking', 'wireless', 'charger', 'ideal', 'quick', 'charge', 'buy', 'would', 'recommend']",3
8274,"['wanted', 'charge', 'phone', 'airpods', 'charge', 'phone', 'fine', 'green', 'light', 'go', 'moment', 'airpods', 'seem', 'charge', 'green', 'light', 'never', 'stop', 'blinking', 'fine', 'phone', 'charger', 'really', 'needed']",3
8275,"['like', 'ease', 'use', 'product', 'easy', 'transport', 'charging', 'take', 'forever', 'think', 'would', 'problem', 'charge', 'overnight', 'since', 'order', 'keep', 'battery', 'life', 'reducing', 'big', 'issue', 'keep', 'using', 'desk', 'charger', 'effortless', 'set', 'phone', 'right', 'next', 'working', 'definitely', 'main', 'go', 'charger']",3
8288,"['charging', 'pad', 'work', 'great', 'airpods', 'however', 'phone', 'case', 'iphone', 'need', 'take', 'case', 'charging', 'power', 'work', 'charging', 'phone', 'kind', 'bummer', 'phone', 'case', 'not', 'even', 'thick', 'either', 'using', 'charge', 'earphone', 'investing', 'expensive', 'wireless', 'charging', 'station', 'phone']",3
8297,"['take', 'forever', 'charge', 'apple', 'product', 'maybe', 'got', 'defective', 'one', 'think', 'take', 'hour', 'charge', 'airpods']",3
8298,"['needed', 'wireless', 'charger', 'since', 'port', 'charging', 'working', 'much', 'poor', 'new', 'phone', 'affordable', 'mix', 'review', 'figured', 'not', 'charge', 'finding', 'sweet', 'spot', 'pain', 'phone', 'galaxy', 'need', 'facing', 'specific', 'direction', 'need', 'center', 'not', 'completely', 'center', 'kick', 'pick', 'phone', 'really', 'quick', 'bump', 'stop', 'charging', 'find', 'sweet', 'spot', 'annoying']",3
8315,"['month', 'burdensome', 'two', 'different', 'brand', 'wireless', 'charger', 'give', 'no', 'problem', 'samsung', 'charger', 'phone', 'positioned', 'right', 'get', 'nothing', 'no', 'forgivenesswith', 'position', 'phone', 'frequently', 'stop', 'charging', 'not', 'block', 'pad']",3
8320,"['thing', 'work', 'want', 'time', 'set', 'phone', 'flash', 'green', 'charge', 'take', 'case', 'per', 'seller', 'recommendation', 'could', 'causing', 'interference', 'nothing', 'yet', 'buy', 'another', 'one', 'compare', 'one', 'probably', 'going', 'return', 'work', 'way', 'need', 'update', 'work', 'non', 'fast', 'charging', 'plug']",3
8331,"['charging', 'pad', 'roughly', 'inch', 'circle', 'anti', 'slip', 'sticker', 'come', 'standard', 'usb', 'foot', 'charging', 'cable', 'work', 'need', 'seems', 'pretty', 'good', 'power', 'however', 'not', 'impressed', 'fact', 'not', 'come', 'wall', 'wart', 'package', 'cable', 'charging', 'pad', 'go', 'buy', 'amp', 'adapter']",3
8336,"['great', 'tool', 'dont', 'really', 'use', 'phone', 'time', 'use', 'phone', 'frequently', 'except', 'im', 'busy', 'work', 'main', 'problem', 'not', 'charge', 'fast', 'hoped', 'took', 'minute', 'charge', 'connect', 'cord', 'usb', 'power', 'adapter', 'one', 'use', 'charger', 'laptop', 'laptop', 'charge', 'minute', 'no', 'background', 'apps', 'running', 'case', 'phone', 'please', 'leave', 'suggestion', 'improve', 'usability', 'product']",3
8342,"['say', 'love', 'wireless', 'charging', 'charger', 'one', 'big', 'problem', 'phone', 'fall', 'literally', 'move', 'stop', 'charging', 'wake', 'phone', 'charged', 'know', 'make', 'phone', 'move', 'say', 'would', 'easily', 'fixable', 'put', 'better', 'rubber', 'top', 'keep', 'place', 'overall', 'charge', 'good', 'little', 'slow', 'okay', 'charge', 'overnight']",3
8343,"['bought', 'one', 'charger', 'december', 'worked', 'great', 'wee', 'july', 'stopped', 'working', 'second', 'one', 'actually', 'bought', 'earlier', 'one', 'still', 'working', 'great', 'device', 'long', 'work', 'used', 'iphone', 'xr', 'waterproof', 'case', 'charged', 'case']",3
8351,"['always', 'recognize', 'galaxy', 'note', 'play', 'around', 'make', 'sure', 'lined', 'properly', 'sometimes', 'light', 'ring', 'blink', 'noticed', 'charging', 'happen', 'time', 'woke', 'start', 'day', 'fine', 'phone', 'point', 'stop', 'middle', 'night', 'note']",3
8353,"['gaining', 'average', 'charged', 'per', 'hour', 'gave', 'tried', 'charging', 'without', 'case', 'phone', 'see', 'difference', 'no', 'luck', 'used', 'nightstand', 'overnight', 'even', 'get', 'phone', 'not', 'sure', 'got', 'dud', 'buy']",3
8394,"['charger', 'work', 'well', 'usb', 'cord', 'attached', 'apple', 'adapter', 'really', 'zoom', 'along', 'charge', 'phone', 'minute', 'not', 'take', 'hour', 'charge', 'iphone']",3
8408,"['loved', 'get', 'item', 'lay', 'phone', 'got', 'home', 'however', 'noticed', 'week', 'next', 'morning', 'phone', 'not', 'charged', 'completely', 'sometimes', 'next', 'day', 'hoping', 'particular', 'item', 'bought', 'not', 'status', 'charge', 'let', 'know', 'get', 'replacement']",3
8409,"['easy', 'use', 'take', 'much', 'space', 'convenient', 'non', 'plug', 'style', 'charging', 'nice', 'design', 'issue', 'charger', 'port', 'charger', 'like', 'life', 'saver']",3
8417,"['quick', 'charge', 'work', 'nicely', 'however', 'something', 'charging', 'audible', 'cycling', 'noise', 'coming', 'unplug', 'not', 'using', 'rather', 'inconvenient', 'wireless', 'charging', 'work', 'well', 'perfectly', 'positioned', 'time', 'started', 'charging', 'noticed', 'also', 'rubber', 'ring', 'top', 'peeling', 'got', 'still', 'pop', 'time', 'time']",3
8421,"['one', 'maybe', 'consistent', 'wireless', 'charger', 'annoying', 'making', 'sure', 'exact', 'right', 'spot', 'charge', 'also', 'seems', 'take', 'long', 'time', 'charge', 'brand', 'new', 'phone', 'maybe', 'putting', 'something', 'not', 'worth', 'opinion', 'update', 'customer', 'service', 'super', 'quick', 'address', 'offered', 'refund', 'different', 'similar', 'charger', 'made', 'easier', 'automatically', 'get', 'phone', 'correct', 'spot']",3
8436,"['got', 'gift', 'boyfriend', 'birthday', 'worked', 'well', 'used', 'normal', 'plug', 'charger', 'frequently', 'simple', 'easy', 'use', 'course', 'youre', 'setting', 'device', 'ontop', 'today', 'smelt', 'something', 'burning', 'dismay', 'charger', 'burning', 'wire', 'connected', 'fried', 'no', 'phone', 'ontop', 'broooooooo', 'lasted', 'little', 'month', 'heart', 'broken', 'good', 'product', 'didnt', 'last', 'long', 'wouldve', 'liked', 'no', 'wireless', 'charger', 'relationship', 'one', 'never', 'forget', 'memory', 'shared', 'disappointed']",3
8444,"['cheap', 'work', 'check', 'time', 'see', 'actually', 'synced', 'even', 'buzz', 'may', 'not', 'charging', 'like', 'light', 'stay', 'though', 'buy', 'buy', 'new', 'charger', 'sure', 'charging', 'like', 'waking', 'near', 'dead', 'phone']",3
8458,"['work', 'great', 'work', 'sometimes', 'put', 'phone', 'charge', 'usually', 'work', 'move', 'another', 'outlet', 'charger', 'always', 'work', 'no', 'matter', 'outlet', 'using', 'idk', 'going', 'sure', 'also', 'decide', 'using', 'charger', 'pop', 'socket', 'like', 'product', 'bc', 'lay', 'back', 'phone', 'charging', 'pad', 'store', 'stuff', 'case', 'charge', 'either']",3
8466,"['ordered', 'instead', 'cord', 'bad', 'bending', 'ruining', 'charger', 'charge', 'okay', 'think', 'quick', 'charge', 'get', 'lightening', 'charger', 'also', 'sit', 'phone', 'go', 'business', 'make', 'sure', 'positioned', 'perfectly', 'wake', 'dead', 'phone', 'using', 'guestsi', 'got', 'new', 'corded', 'charger', 'much', 'easier', 'know', 'right', 'without', 'hassle']",3
8469,"['charger', 'started', 'great', 'easy', 'set', 'use', 'unfortunately', 'month', 'stopped', 'working', 'two', 'iphones', 'strange', 'phone', 'model', 'brand', 'new', 'convenience', 'great', 'unless', 'work', 'phone', 'useless']",3
8475,"['provide', 'power', 'iphone', 'xr', 'boot', 'dead', 'battery', 'charger', 'died', 'stopped', 'working', 'month']",3
8483,"['charge', 'slow', 'openly', 'say', 'charge', 'slower', 'wired', 'connection', 'warranty', 'guide', 'great', 'open', 'honest', 'hang', 'hot', 'make', 'phone', 'despite', 'phone', 'inside', 'otterbox', 'case', 'want', 'battery', 'fried', 'charger', 'end', 'frying', 'would', 'expect', 'warranty', 'say', 'sign', 'pay', 'repair', 'phone', 'not', 'terrible', 'product', 'get', 'fear', 'phone', 'overheating']",3
8495,"['bought', 'different', 'time', 'bought', 'nd', 'one', 'thought', 'son', 'user', 'error', 'not', 'putting', 'charger', 'right', 'phone', 'charger', 'least', 'different', 'time', 'start', 'charging', 'otherwise', 'flash', 'not', 'charge', 'worked', 'fine', 'week', 'started', 'issue']",3
8501,"['not', 'huge', 'fan', 'phone', 'metal', 'tab', 'case', 'magnetic', 'mount', 'car', 'not', 'perform', 'well', 'tab', 'added', 'charger', 'family', 'room', 'guest', 'use', 'work', 'not', 'phone', 'worth', 'hassle', 'return']",3
8504,"['like', 'idea', 'flat', 'charger', 'charge', 'phone', 'case', 'busy', 'take', 'phone', 'case', 'charge', 'use', 'quality', 'case', 'phone', 'well', 'gifted', 'mine', 'someone', 'light', 'case']",3
8518,"['price', 'convenience', 'not', 'plug', 'phone', 'recommend', 'casually', 'sitting', 'not', 'worried', 'charging', 'phone', 'work', 'need', 'quick', 'charge', 'not']",3
8547,"['really', 'charger', 'iphone', 'charged', 'husband', 'daughter', 'iphone', 'xr', 'okay', 'quick', 'pop', 'socket', 'something', 'phone', 'work', 'remove', 'work', 'like', 'traditional', 'charger', 'better']",3
8551,"['overall', 'product', 'reliable', 'charge', 'phone', 'night', 'pretty', 'well', 'issue', 'unit', 'phone', 'completely', 'died', 'not', 'charge', 'leave', 'night', 'wont', 'juice', 'morning', 'put', 'would', 'fully', 'charged', 'night', 'super', 'annoying']",3
8568,"['iphone', 'xr', 'silicone', 'case', 'not', 'thick', 'case', 'either', 'first', 'week', 'charger', 'would', 'no', 'problem', 'charging', 'phone', 'case', 'lately', 'need', 'take', 'case', 'phone', 'phone', 'keep', 'charging', 'still', 'work', 'not', 'good', 'first', 'got', 'charger', 'buy', 'item', 'long', 'ago', 'couple', 'week', 'ago']",3
8573,"['update', 'edit', 'product', 'stopped', 'working', 'bought', 'month', 'failure', 'totally', 'quit', 'charging', 'light', 'indicate', 'charging', 'nothing', 'tech', 'savvy', 'follow', 'product', 'instruction', 'not', 'purchase', 'brand', 'sure', 'company', 'polite', 'offered', 'solution', 'right', 'away', 'make', 'thing', 'right', 'purchase', 'made', 'good', 'warranty', 'policy']",3
8578,"['bought', 'one', 'happy', 'charged', 'phone', 'nicely', 'even', 'case', 'liked', 'much', 'bought', 'still', 'working', 'great', 'one', 'however', 'conked', 'emailed', 'yootech', 'week', 'ago', 'still', 'within', 'warranty', 'not', 'heard', 'back', 'knocking', 'one', 'star', 'failure', 'unit', 'another', 'star', 'not', 'responding']",3
