,review,prediction
11526,"['absolutely', 'love', 'drone', 'image', 'quality', 'good', 'control', 'good', 'battery', 'life', 'excellent', 'range', 'excellent', 'love', 'controller', 'well', 'good', 'design']",1
11534,"['using', 'connect', 'sony', 'headphone', 'older', 'sony', 'home', 'receiver', 'music', 'clear', 'distance', 'reasonable', 'inside', 'home', 'really', 'easy', 'inexpensive', 'solution', 'added', 'inch', 'headphone', 'jack', 'adapter', 'pug', 'headphone', 'jack', 'home', 'stereo', 'easy', 'pairing', 'operation']",1
11539,"['got', 'thing', 'two', 'month', 'ago', 'first', 'worked', 'fine', 'first', 'gaming', 'keyboard', 'knew', 'worked', 'pretty', 'good', 'responded', 'quickly', 'felt', 'right', 'hand', 'four', 'day', 'later', 'started', 'spamming', 'letter', 'went', 'log', 'computer', 'got', 'hundred', 'little', 'dot', 'password', 'bar', 'tried', 'unplugging', 'kept', 'coming', 'restart', 'computer', 'two', 'time', 'stopped', 'never', 'happened', 'non', 'gaming', 'keyboard', 'ever', 'since', 'incident', 'stored', 'box', 'mouse', 'work', 'fine', 'use', 'often', 'not', 'game', 'however', 'still', 'stand', 'key', 'element', 'package', 'keyboard', 'taking', 'three', 'star', 'unusable', 'behavior']",1
11556,"['great', 'purchase', 'purchased', 'light', 'smart', 'socket', 'go', 'happier', 'perfect', 'device', 'able', 'link', 'prime', 'account', 'no', 'issue', 'screen', 'clear', 'sound', 'decent']",1
11564,"['write', 'speed', 'not', 'adequate', 'burst', 'shooting', 'dslr', 'camera', 'gb', 'evo', 'select', 'much', 'better', 'write', 'speed', 'gb', 'gb', 'even', 'better']",1
11565,"['always', 'good', 'memory', 'card']",1
11581,['wanted'],1
11598,"['mouse', 'stop', 'working', 'week']",1
11608,"['work', 'desired', 'outdated', 'product', 'newer', 'model', 'market']",1
11610,"['great', 'fit', 'value', 'money']",1
11618,"['easy', 'install', 'long', 'batt', 'life']",1
11625,"['using', 'connect', 'computer', 'tv', 'good', 'video', 'sound', 'quality', 'cable', 'get', 'attached', 'detached', 'use', 'coiled', 'connector', 'seem', 'robust', 'would', 'purchase']",1
11633,"['gusto', 'lo', 'facil', 'que', 'e', 'hacer', 'la', 'compra', 'sin', 'tanto', 'tramitey', 'lo', 'que', 'no', 'gusto', 'e', 'que', 'se', 'demoro', 'unos', 'dia', 'de', 'ma', 'preocupe', 'pense', 'que', 'no', 'iba', 'llegar']",1
11652,"['love', 'simple', 'convenient', 'no', 'need', 'key', 'temporary', 'access', 'others', 'bridge']",1
11665,"['wanted', 'phone', 'charger', 'plug', 'every', 'time', 'charged', 'ordered', 'yootech', 'wireless', 'charger', 'qi', 'certified', 'wireless', 'charging', 'pad', 'not', 'come', 'charger', 'pack', 'come', 'usb', 'cord', 'attach', 'charger', 'usb', 'end', 'pad', 'note', 'watt', 'charge', 'incredibly', 'fast', 'center', 'phone', 'pad', 'pad', 'phone', 'link', 'start', 'charging', 'process', 'problem', 'pad', 'flashing', 'got', 'ahold', 'yootech', 'courteous', 'reminded', 'phone', 'cant', 'mm', 'away', 'pad', 'mine', 'far', 'away', 'caused', 'protective', 'case', 'removed', 'case', 'pad', 'work', 'perfect', 'also', 'lifetime', 'warranty', 'replacement', 'happy', 'yootech', 'wireless', 'charger', 'qi', 'certified', 'wireless', 'charging', 'pad']",1
11670,"['cable', 'worked', 'fine', 'cord', 'thick', 'hook', 'location', 'order', 'much', 'thinner', 'cable', 'get', 'money', 'worth', 'sturdy', 'cable', 'price']",1
11680,"['chamberlain', 'garage', 'door', 'opener', 'thought', 'would', 'work', 'well', 'unfortunately', 'disappointing', 'purchase', 'think', 'ever', 'made', 'two', 'garage', 'door', 'ordered', 'extra', 'sensor', 'set', 'easy', 'enough', 'seems', 'work', 'well', 'roommate', 'try', 'close', 'door', 'using', 'app', 'close', 'one', 'open', 'door', 'try', 'close', 'newly', 'opened', 'door', 'not', 'opened', 'give', 'error', 'cannot', 'close', 'door', 'remotely', 'used', 'much', 'beyond', 'testing', 'not', 'yet', 'encountered', 'issue', 'app', 'unfortunately', 'not', 'trust', 'not', 'leave', 'door', 'open', 'one', 'sensor', 'one', 'person', 'want', 'access', 'not', 'good', 'option', 'thing', 'note', 'aside', 'randomly', 'opening', 'closing', 'door', 'give', 'access', 'anyone', 'else', 'know', 'minimal', 'access', 'open', 'close', 'door', 'depending', 'whatever', 'app', 'decides', 'cannot', 'receive', 'notification', 'door', 'left', 'open', 'create', 'alarm', 'notify', 'left', 'open', 'clearly', 'designed', 'single', 'person', 'use', 'poorly', 'adapted', 'multiple', 'user']",1
11685,"['like', 'product', 'good', 'sound', 'overall', 'good', 'product']",1
11687,"['poor', 'quality', 'used', 'bose', 'soundlink', 'ii', 'speaker', 'hour', 'stopped', 'working', 'fully', 'charged', 'suddenly', 'troubleshooting', 'finally', 'got', 'turn', 'link', 'device', 'tried', 'work', 'anymore', 'mad', 'could', 'spit', 'glass', 'no', 'reason', 'company', 'like', 'bose', 'produce', 'shoddy', 'quality', 'good', 'sound', 'last', 'rip', 'shame', 'since', 'used', 'bose', 'product', 'long', 'time']",1
11723,"['came', 'ton', 'accessory', 'nice', 'charger', 'impressed', 'quality', 'thank']",1
11735,"['love', 'screen', 'protector', 'bought', 'brand', 'new', 'iphone', 'week', 'half', 'ago', 'always', 'get', 'screen', 'protector', 'thankfully', 'cracked', 'cell', 'phone', 'looooong', 'time', 'well', 'today', 'day', 'dropped', 'driveway', 'asphalt', 'went', 'back', 'saw', 'tiny', 'little', 'crack', 'top', 'right', 'freaked', 'prayed', 'protector', 'peeled', 'back', 'sure', 'enough', 'protector', 'cracked', 'cell', 'phone', 'unscathed', 'never', 'happier', 'see', 'something', 'work', 'literally', 'buying', 'type', 'get', 'real', 'deal', 'super', 'pretty', 'easy', 'put', 'slick', 'etc', 'almost', 'never', 'write', 'review', 'tell', 'guy']",1
11743,"['headphone', 'couple', 'month', 'basically', 'no', 'complaint', 'battery', 'life', 'incredible', 'charge', 'maybe', 'week', 'mostly', 'use', 'work', 'tune', 'machinery', 'noise', 'around', 'bluetooth', 'range', 'foot', 'mean', 'leave', 'phone', 'charger', 'wander', 'away', 'still', 'listening', 'music', 'one', 'small', 'complaint', 'bluetooth', 'cut', 'occasionally', 'second', 'comfortable', 'sound', 'good', 'great', 'range']",1
11748,"['probably', 'need', 'sound', 'quality', 'amazing', 'comfortable']",1
11753,"['received', 'code', 'immediately', 'registered', 'properly', 'actual', 'product']",1
11782,"['like', 'purple', 'rgbthat', 'sold']",1
11808,"['question', 'watch', 'live', 'feed', 'alexa']",1
11816,"['super', 'good', 'noticed', 'chip', 'screen', 'not', 'long', 'scratched', 'screen', 'brand', 'new', 'phone', 'thought', 'product', 'would', 'better']",1
11830,"['love', 'speaker', 'great', 'job', 'sitesphone', 'feature', 'great']",1
11841,"['nice', 'laptop', 'window', 'easy', 'setup', 'use', 'right', 'box']",1
11869,"['work', 'great', 'much', 'better', 'old', 'one']",1
11877,"['great', 'price', 'good', 'cpu']",1
11887,"['crap', 'stop', 'working', 'month', 'steal', 'product', 'go', 'garbage', 'sick', 'disposable', 'crap', 'scam', 'product']",1
11895,"['piece', 'equipment', 'not', 'rarely', 'work', 'cable', 'problem', 'timed', 'long', 'take', 'connect', 'even', 'directly', 'wire', 'phone', 'system', 'still', 'take', 'minute', 'get', 'song', 'start', 'playing', 'half', 'time', 'alexa', 'either', 'hear', 'hears', 'said', 'incorrectly', 'cable', 'nothing', 'get', 'way', 'also', 'poorly', 'designed', 'basically', 'nothing', 'positive', 'say', 'piece', 'equipment', 'ending', 'note', 'trying', 'return', 'item', 'refund', 'amazon', 'gave', 'run', 'around', 'still', 'stuck', 'alexa', 'item', 'work']",1
11898,"['player', 'game', 'house', 'controller', 'everyone', 'fight', 'much', 'comfortable', 'use', 'joycons', 'even', 'holder']",1
11905,['yes'],1
11907,"['use', 'charger', 'charging', 'phone', 'night', 'wireless', 'charger', 'ever', 'owned', 'used', 'compare', 'device', 'job', 'well']",1
11912,"['got', 'gift', 'dad', 'father', 'day', 'wanting', 'get', 'wireless', 'headphone', 'want', 'spend', 'money', 'get', 'apple', 'airpods', 'college', 'student', 'afford', 'get', 'airpods', 'amazing', 'deal', 'dad', 'wear', 'working', 'say', 'like', 'lot', 'called', 'wearing', 'sound', 'really', 'good', 'highly', 'recommend', 'wireless', 'headphone', 'experience', 'not', 'pay', 'lot', 'money']",1
11915,"['different', 'echo', 'device', 'home', 'saw', 'advertisement', 'echo', 'auto', 'hesitant', 'ended', 'getting', 'one', 'best', 'decision', 'made', 'come', 'purchasing', 'electronics', 'echo', 'auto', 'connects', 'device', 'immediately', 'turn', 'car', 'alexa', 'summon', 'interface', 'work', 'expect', 'kid', 'use', 'time', 'car', 'overall', 'happy', 'echo', 'auto', 'would', 'recommend', 'anyone', 'comment', 'feel', 'important', 'make', 'wifi', 'echo', 'auto', 'wireless', 'data', 'plan', 'unlimited', 'data', 'plan', 'not', 'worry', 'steaming', 'phone', 'car']",1
11917,"['developed', 'high', 'pitch', 'interference', 'noise', 'would', 'transmit', 'music', 'sound', 'effect', 'not', 'dialogue', 'took', 'long', 'time', 'pair', 'headphone', 'taotronics']",1
11919,"['either', 'bought', 'defective', 'pair', 'headphone', 'pure', 'garbage', 'sound', 'blah', 'price', 'paid', 'supposed', 'noise', 'cancellation', 'reason', 'bought', 'totally', 'useless', 'little', 'difference', 'noise', 'cancellation', 'regular', 'use', 'seldom', 'write', 'bad', 'review', 'paid', 'much', 'damn', 'thing', 'let', 'one', 'slide']",1
11928,"['nothing', 'report', 'no', 'issue']",1
11934,"['absolutely', 'not', 'work', 'plugged', 'outlet', 'le', 'ten', 'foot', 'door', 'le', 'ten', 'foot', 'router', 'join', 'network', 'wi', 'fi', 'signal', 'strong', 'bridge', 'still', 'work']",1
11939,"['job', 'well']",1
11950,"['integrate', 'google', 'home', 'requires', 'app', 'pretty', 'annoying', 'nest', 'integration', 'also', 'problematic', 'priced', 'well']",1
11953,"['one', 'major', 'attraction', 'price', 'think', 'negative', 'review', 'quality', 'thus', 'unfair', 'expect', 'top', 'line', 'time', 'great', 'value', 'least', 'fine', 'non', 'professional', 'use', 'not', 'instruction', 'several', 'youtube', 'video', 'work', 'found', 'helpful', 'instructionally', 'challenged', 'never', 'would', 'figured', 'extend', 'leg', 'without', 'help', 'url', 'found', 'helpful', 'video', 'check', 'may', 'help', 'evaluate', 'better', 'considering', 'purchasing', 'used', 'indoors', 'two', 'different', 'camera', 'cell', 'phone', 'got', 'screw', 'cell', 'phone', 'mount', 'amazon', 'worked', 'fine', 'galaxy', 'thick', 'sturdy', 'case', 'happy', 'dad', 'professional', 'photographer', 'found', 'versatile', 'year', 'old', 'portable', 'tripod', 'using', 'point', 'perhaps', 'expectation', 'not', 'high', 'purchaser', 'far', 'done', 'everything', 'asked']",1
11958,"['love', 'paper', 'already', 'hole', 'punched', 'helpful', 'print', 'put', 'binder', 'ready', 'go', 'great', 'paper', 'weight', 'etc']",1
11960,"['wonderful', 'little', 'product', 'although', 'pending', 'obsolescence', 'release', 'august', 'one', 'wifi', 'smartlock', 'dead', 'easy', 'setup', 'use', 'august', 'really', 'need', 'fix', 'app']",1
11963,"['comfortable', 'headphone', 'kid', 'love', 'color', 'option', 'sound', 'great', 'boy', 'also', 'pumped', 'able', 'plug', 'headphone', 'shared', 'sound', 'definitely', 'would', 'buy']",1
11975,"['previous', 'version', 'wow', 'shocked', 'good', 'made', 'bigger', 'stride', 'sound', 'bit', 'bass', 'crisp', 'battery', 'would', 'say', 'easily', 'last', 'hr', 'case', 'small', 'fight', 'pull', 'earbuds', 'average', 'male', 'finger', 'getting', 'earbuds', 'pain', 'wish', 'tab', 'cutout', 'side', 'lip', 'bud', 'touch', 'function', 'work', 'flawless', 'overall', 'love', 'would', 'not', 'hesitate', 'spend', 'twice', 'much', 'buy', 'one', 'blow', 'earbuds', 'away', 'using', 'earbuds', 'sometime', 'perfect', 'able', 'use', 'long', 'hour', 'without', 'getting', 'ear', 'pain', 'sound', 'quality', 'absolutely', 'amazing', 'easy', 'carry', 'pocket', 'traveling', 'highly', 'recommend', 'product']",1
11976,"['replace', 'hdmi', 'cable', 'better', 'quality', 'due', 'static', 'grey', 'screen', 'would', 'show', 'periodically', 'using', 'cable', 'replacing', 'no', 'issue']",1
11986,"['going', 'cable', 'antenna', 'easy', 'choice', 'hesitant', 'thinking', 'channel', 'picture', 'quality', 'surprise', 'antenna', 'exceeded', 'expectation', 'many', 'channel', 'available', 'extremely', 'clear', 'extremely', 'cloudy', 'day', 'today', 'picture', 'quality', 'still', 'nice']",1
12000,"['easy', 'install', 'used', 'enhance', 'sound', 'television', 'work', 'perfectly']",1
12008,"['believe', 'apparently', 'small', 'ear', 'always', 'trouble', 'finding', 'right', 'ear', 'bud', 'size', 'always', 'stayed', 'away', 'thing', 'like', 'read', 'great', 'review', 'least', 'try', 'amazing', 'sound', 'quality', 'amazing', 'truly', 'wireless', 'waterproof', 'swim', 'underwater', 'long', 'great', 'warranty', 'tozo', 'offer', 'year', 'warranty', 'amazon', 'happy', 'basically', 'never', 'worry', 'cheap', 'quality', 'get', 'easy', 'use', 'noise', 'cancellation', 'awesome', 'material', 'quality', 'great', 'looking', 'amazing', 'pair', 'headphone', 'reasonable', 'price', 'get']",1
12010,"['dji', 'know', 'want', 'deliver', 'every', 'release', 'example']",1
12016,"['love', 'little', 'camera', 'take', 'google', 'searching', 'learn', 'thing', 'manual', 'good', 'not', 'detailed', 'never', 'used', 'kind', 'action', 'camera', 'bewildered', 'mount', 'bracket', 'using', 'tripod', 'time', 'ok', 'easy', 'setup', 'iphone', 'using', 'ismart', 'dv', 'app', 'also', 'easy', 'setup', 'use', 'love', 'size', 'feature', 'camera', 'love', 'price', 'point', 'even']",1
12030,"['pan', 'camera', 'set', 'porch', 'work', 'well', 'needed', 'small', 'camera', 'purchased', 'help', 'monitor', 'child', 'room', 'thing', 'dislike', 'see', 'red', 'dot', 'night', 'vision', 'small', 'camera', 'also', 'not', 'pan', 'li', 'others', 'come', 'little', 'stand', 'positional', 'overall', 'like', 'camera']",1
12040,"['stand', 'fact', 'come', 'piece', 'guessing', 'manufacturer', 'could', 'make', 'package', 'size', 'smaller', 'never', 'seen', 'tv', 'mount', 'like', 'half', 'line', 'correctly', 'resulting', 'crooked', 'mount', 'make', 'adjustment', 'bolt', 'hole', 'make', 'straight', 'sorry', 'recommend', 'mount', 'anyone', 'buy', 'another', 'one', 'like']",1
12041,"['fun', 'product', 'nice', 'alexa', 'car', 'driving', 'used', 'audible', 'lot', 'echo', 'auto', 'traveling', 'many', 'mile', 'two', 'three', 'month', 'kept', 'awake', 'kept', 'company', 'also', 'nice', 'thing', 'like', 'ask', 'tell', 'joke', 'car', 'use', 'find', 'different', 'type', 'business', 'restaurant', 'near', 'give', 'direction', 'echo', 'auto', 'everything', 'echo', 'spot', 'home', 'also', 'use', 'make', 'hand', 'free', 'call', 'text', 'message', 'sending', 'receiving', 'hand', 'free', 'priceless', 'heavy', 'traffic', 'highly', 'recommend', 'put', 'car', 'hook', 'easy', 'not', 'way', 'get', 'set', 'also', 'no', 'noticable', 'lag', 'time', 'using', 'echo', 'auto', 'would', 'definitely', 'recommend', 'echo', 'auto', 'anybody', 'alexa', 'lover', 'want', 'make', 'life', 'little', 'easier', 'bit', 'fun', 'added', 'safety', 'life']",1
12042,"['bought', 'husband', 'keep', 'desk', 'work', 'iphone', 'regular', 'case', 'commuter', 'otter', 'box', 'case', 'work', 'great', 'otter', 'box', 'case', 'well', 'pop', 'socket', 'bit', 'much', 'charging', 'convenient', 'nice', 'not', 'plug', 'phone', 'brief', 'charge']",1
12053,"['light', 'top', 'wife', 'wishlist', 'love', 'much', 'fear', 'may', 'love', 'seems', 'like', 'great', 'light', 'ever', 'step', 'away', 'maybe', 'get', 'chance', 'try']",1
12054,"['comodissimo', 'ricarica', 'due', 'controller', 'della', 'p', 'mostra', 'lo', 'stato', 'di', 'ricarica', 'tramite', 'due', 'led', 'colorati', 'ottimo', 'rapporto', 'qualita', 'prezzo']",1
12080,"['happy', 'previous', 'smazon', 'basic', 'lightning', 'cord', 'needed', 'cute', 'pink', 'one', 'expect', 'wear', 'good', 'better', 'plastic', 'cord', 'much', 'better', 'original']",1
12082,"['not', 'audiophile', 'speak', 'technical', 'side', 'product', 'bought', 'cheaper', 'mobile', 'alternative', 'desk', 'top', 'speaker', 'system', 'said', 'ok', 'something', 'sound', 'probably', 'bass', 'weak', 'additionally', 'battery', 'life', 'way', 'short', 'look', 'nice', 'everything', 'work', 'price', 'really', 'not', 'bad', 'hoping']",1
12084,"['constantly', 'fall', 'wifi', 'need', 'reset', 'time', 'would', 'not', 'buy', 'tp', 'link', 'much', 'stable', 'wifi', 'signal']",1
12089,"['worked', 'worked', 'great', 'le', 'month', 'time', 'phone', 'charge', 'unless', 'plug', 'certain', 'way', 'fine', 'dealt', 'month', 'occasional', 'accessory', 'supported', 'prompt', 'last', 'night', 'charging', 'phone', 'hear', 'crackling', 'see', 'smoke', 'pull', 'cable', 'singed', 'used', 'actual', 'apple', 'usb', 'lightning', 'cable', 'charged', 'fine', 'know', 'not', 'phone', 'think', 'burning', 'could', 'come', 'fact', 'wall', 'outlet', 'strong', 'checked', 'online', 'seems', 'give', 'output', 'regular', 'apple', 'charger', 'buying', 'actual', 'lightning', 'usb', 'cable', 'apple', 'actual', 'apple', 'site', 'despite', 'price', 'not', 'worth', 'risk', 'destroying', 'phone']",1
12099,"['love', 'product', 'highly', 'recommend', 'internet', 'based', 'tv', 'slow', 'laggy', 'way', 'faster', 'better']",1
12105,"['extremely', 'great', 'sound', 'easy', 'use', 'battery', 'life', 'greatest', 'better', 'managed', 'correctly']",1
12107,"['exactly', 'described', 'great', 'product']",1
12109,"['great', 'nephew', 'absolutely', 'loved', 'birthday', 'gift']",1
12122,"['unhappy', 'not', 'bright', 'white', 'purchasing', 'paper']",1
12124,"['great', 'sound', 'quality', 'comfortable', 'pair', 'easily', 'come', 'set', 'ear', 'nub', 'plus', 'month', 'warranty', 'could', 'not', 'happier', 'bluetooth', 'earbuds', 'exceeded', 'expectation', 'great', 'price']",1
