,comment,stars
19776,"['internet', 'connection', 'seems', 'average', 'not', 'good', 'using', 'computer', 'would', 'say', 'get', 'stuck', 'buffering', 'every', 'ten', 'minute', 'not', 'annoying', 'sound', 'problem', 'simply', 'not', 'work', 'disney', 'plus', 'one', 'main', 'thing', 'watch', 'day', 'seems', 'known', 'problem', 'go', 'help', 'screen', 'suggest', 'different', 'version', 'turn', 'turn', 'back']",2
19855,"['easy', 'setup', 'get', 'connected', 'downloaded', 'several', 'apps', 'use', 'happy', 'product', 'much', 'purchased', 'two', 'shortly', 'first', 'one', 'month', 'using', 'driving', 'crazy', 'randomly', 'reboots', 'watching', 'movie', 'tv', 'show', 'apps', 'without', 'warning', 'happening', 'three', 'stick', 'making', 'consider', 'looking', 'another', 'device', 'use', 'samsung', 'smart', 'tv', 'apps', 'installed', 'fire', 'stick', 'not', 'issue', 'know', 'not', 'wifi', 'internet', 'connection', 'fire', 'stick', 'le', 'helpful', 'issue', 'no', 'direct', 'support', 'contact', 'faq', 'site']",2
19862,"['second', 'device', 'first', 'became', 'non', 'functional', 'within', 'several', 'day', 'required', 'resetting', 'repairing', 'several', 'time', 'refused', 'turn', 'refused', 'recognize', 'remote', 'finally', 'refused', 'turn', 'seem', 'finding', 'pattern', 'beginning', 'replacement', 'device', 'well', 'amazon', 'tech', 'support', 'not', 'helpful', 'leading', 'repeated', 'step', 'already', 'taken', 'wanting', 'test', 'device', 'every', 'tv', 'house', 'despite', 'told', 'would', 'used', 'particular', 'set', 'finally', 'replaced', 'said', 'think', 'beginning', 'see', 'pattern', 'new', 'device', 'well', 'consider', 'carefully']",2
19876,"['fantastic', 'streaming', 'stick', 'love', 'problem', 'tv', 'not', 'hdr', 'capability', 'programming', 'run', 'hdr', 'appear', 'washed', 'faded', 'turn', 'hdr', 'function', 'xbox', 'not', 'fire', 'stick', 'need', 'patch', 'update', 'allows', 'customer', 'deactivate', 'hdr', 'functionality', 'stick', 'keep', 'resolution']",2
19881,"['worked', 'fine', 'day', 'use', 'week', 'two', 'tried', 'use', 'day', 'picture', 'fine', 'no', 'sound', 'went', 'usual', 'trouble', 'shooting', 'tutorial', 'no', 'avail', 'called', 'helpline', 'walked', 'thing', 'could', 'not', 'understand', 'none', 'fixing', 'said', 'would', 'elevate', 'tech', 'support', 'get', 'back', 'hour', 'complained', 'amount', 'time', 'got', 'disconnected', 'got', 'mail', 'agent', 'thing', 'try', 'tried', 'still', 'problem', 'great', 'picture', 'no', 'sound', 'replied', 'mail', 'got', 'message', 'back', 'saying', 'mail', 'support', 'not', 'available', 'run', 'around', 'waste', 'time', 'no', 'resolution', 'guess', 'start', 'lack', 'respect', 'customer', 'time', 'update', 'called', 'back', 'day', 'spending', 'hour', 'yes', 'hour', 'phone', 'supervisor', 'trying', 'everything', 'known', 'man', 'get', 'sound', 'play', 'finally', 'threw', 'towel', 'agreed', 'send', 'new', 'one', 'arrives', 'today', 'install', 'hope', 'one', 'work', 'week', 'glad', 'finally', 'took', 'route', 'still', 'frustrated', 'took', 'much', 'time', 'effort', 'get', 'resolved', 'although', 'supervisor', 'phone', 'patient']",2
19894,"['device', 'short', 'time', 'many', 'problem', 'first', 'kept', 'blanking', 'attempting', 'set', 'keep', 'entering', 'info', 'finally', 'turned', 'day', 'next', 'day', 'worked', 'okay', 'suddenly', 'week', 'blanked', 'screen', 'said', 'disconnected', 'internet', 'clicked', 'scan', 'stayed', 'stuck', 'scaning', 'day', 'said', 'wrong', 'resolution', 'went', 'tv', 'remote', 'put', 'format', 'normal', 'still', 'work', 'bad', 'around', 'updating', 'review', 'suddenly', 'started', 'working', 'working', 'okay']",2
19895,"['used', 'stick', 'panasonic', 'smart', 'tv', 'worked', 'well', 'couple', 'week', 'began', 'difficult', 'activate', 'stick', 'inactive', 'day', 'tried', 'everything', 'learned', 'lot', 'others', 'problem', 'occasionally', 'connect', 'home', 'directly', 'time', 'unplug', 'power', 'energize', 'get', 'stick', 'start', 'another', 'stick', 'samsung', 'problem', 'also', 'find', 'stick', 'not', 'connect', 'home', 'unplug', 'plug', 'router', 'even', 'modem', 'get', 'stick', 'connect', 'lately', 'stick', 'cutting', 'prime', 'movie', 'within', 'last', 'minute', 'movie', 'not', 'let', 'continue', 'movie', 'without', 'complete', 'watch', 'frustrating']",2
19912,"['bought', 'firestick', 'roku', 'kept', 'showing', 'hdcp', 'error', 'even', 'tho', 'tv', 'equipped', 'finally', 'switched', 'firestick', 'picture', 'great', 'true', 'no', 'problem', 'hdcp', 'issue', 'like', 'roku', 'amazon', 'overwhelms', 'amazon', 'product', 'limited', 'app', 'choice', 'outside', 'product', 'line', 'several', 'apps', 'get', 'go', 'thru', 'extensive', 'process', 'get', 'maybe', 'upgraded', 'roku', 'instead', 'trying', 'firestick', 'guess', 'unhappy', 'roku', 'since', 'product', 'defective', 'firestick', 'ok', 'really', 'miss', 'easy', 'roku', 'interface']",2
19916,"['mini', 'usb', 'port', 'not', 'true', 'usb', 'port', 'used', 'power', 'device', 'cannot', 'use', 'control', 'device', 'flirc', 'send', 'ir', 'command', 'like', 'could', 'previous', 'model', 'also', 'fire', 'tv', 'stick', 'receive', 'ip', 'command', 'making', 'impossible', 'controlled', 'single', 'remote', 'not', 'sure', 'took', 'approach', 'audio', 'video', 'equipment', 'going', 'ip', 'control', 'using', 'io', 'android', 'application', 'centralized', 'remote', 'amazon', 'going', 'solution', 'requires', 'every', 'tv', 'remote']",2
19934,"['day', 'figured', 'use', 'alexa', 'however', 'used', 'enough', 'really', 'fair', 'rate', 'asked', 'however', 'woke', 'morning', 'internet', 'connection', 'lost', 'find', 'annoying', 'reboot', 'reconnect', 'product', 'soon', 'getting', 'three', 'four', 'year', 'steamed', 'prine', 'netflix', 'old', 'sony', 'blue', 'ray', 'player', 'recall', 'reboot', 'going', 'basically', 'force', 'product', 'u', 'better', 'function', 'least', 'couple', 'year']",2
19937,"['nothing', 'problem', 'since', 'bought', 'extremely', 'frustrating', 'use', 'tv', 'recast', 'amazon', 'continually', 'losing', 'network', 'connection', 'watching', 'one', 'tv', 'show', 'easily', 'lose', 'connection', 'two', 'three', 'time', 'frustrating', 'searched', 'searched', 'online', 'discovered', 'many', 'people', 'problem', 'tried', 'solution', 'suggested', 'finally', 'eleven', 'month', 'frustration', 'called', 'customer', 'support', 'suggested', 'solution', 'send', 'new', 'one', 'return', 'old', 'one', 'course', 'not', 'solve', 'issue', 'son', 'came', 'christmas', 'however', 'suggested', 'amazon', 'ethernet', 'adapter', 'amazon', 'fire', 'tv', 'device', 'bought', 'u', 'installed', 'issue', 'completely', 'resolved', 'amazon', 'tech', 'support', 'suggest', 'anyway', 'struggling', 'network', 'connection', 'issue', 'fire', 'stick', 'quick', 'inexpensive', 'solution', 'problem']",2
19947,"['love', 'fire', 'stick', 'many', 'way', 'critical', 'hitch', 'tv', 'provider', 'streaming', 'apps', 'not', 'work', 'fire', 'stick', 'critical', 'u', 'like', 'watch', 'netflix', 'amazon', 'prime', 'streaming', 'content', 'absolutely', 'local', 'channel', 'channel', 'typically', 'offered', 'streaming', 'app', 'form', 'internet', 'cable', 'provider', 'therefore', 'critical', 'provider', 'app', 'run', 'fire', 'stick', 'tv', 'provider', 'spectrum', 'spectrum', 'app', 'compatible', 'roku', 'app', 'also', 'compatible', 'apple', 'tv', 'not', 'compatible', 'amazon', 'fire', 'stick', 'also', 'noted', 'another', 'reviewer', 'said', 'could', 'not', 'get', 'directv', 'streaming', 'app', 'work', 'fire', 'stick', 'two', 'major', 'work', 'fire', 'stick', 'yet', 'try', 'comcast', 'streaming', 'app', 'hey', 'amazon', 'got', 'work', 'cable', 'provider', 'support', 'app', 'need', 'work', 'ensure', 'compatibility', 'without', 'compatibility', 'provider', 'app', 'value', 'fire', 'stick', 'greatly', 'diminished']",2
19951,"['made', 'switch', 'google', 'home', 'roku', 'echo', 'dot', 'fire', 'stick', 'first', 'extremely', 'impressed', 'far', 'voice', 'control', 'top', 'priority', 'fire', 'stick', 'day', 'already', 'issue', 'first', 'day', 'able', 'tell', 'echo', 'play', 'next', 'episode', 'end', 'episode', 'saying', 'not', 'supported', 'love', 'able', 'fast', 'forward', 'rewind', 'voice', 'command', 'work', 'hour', 'like', 'echo', 'connect', 'first', 'give', 'command', 'light', 'echo', 'come', 'asked', 'respond', 'reboot', 'fire', 'stick', 'echo', 'control', 'hour', 'disappointing', 'also', 'hate', 'pause', 'fire', 'stick', 'leave', 'room', 'minute', 'screen', 'go', 'black', 'no', 'button', 'work', 'turn', 'tv', 'back', 'show', 'home', 'screen', 'fire', 'stick', 'fire', 'stick', 'many', 'issue', 'hope', 'fix', 'working', 'properly', 'device', 'amazing', 'debating', 'keeping', 'right', 'malfunction', 'work']",2
19957,"['fire', 'tv', 'stick', 'not', 'include', 'search', 'option', 'home', 'screen', 'cannot', 'search', 'within', 'amazon', 'prime', 'video', 'app', 'impossible', 'merely', 'search', 'prime', 'video', 'offering', 'disappointing', 'design', 'spoke', 'technical', 'support', 'told', 'device', 'search', 'specific', 'title', 'not', 'general', 'listing', 'available', 'genre', 'category', 'prime', 'example', 'manually', 'search', 'home', 'screen', 'start', 'selecting', 'letter', 'using', 'control', 'eventually', 'pull', 'query', 'mystery', 'movie', 'prime', 'provides', 'scrollable', 'selection', 'asl', 'alexa', 'mystery', 'movie', 'prime', 'give', 'movie', 'tv', 'along', 'selection', 'service', 'even', 'help', 'say', 'open', 'prime', 'app', 'using', 'firestick', 'search', 'no', 'search', 'option']",2
19964,"['great', 'price', 'promising', 'functionality', 'limitation', 'lg', 'oled', 'tv', 'support', 'dolby', 'vision', 'bought', 'fire', 'tv', 'stick', 'due', 'support', 'far', 'much', 'troubleshooting', 'discovered', 'lg', 'oled', 'not', 'support', 'dolby', 'vision', 'hz', 'hz', 'causing', 'problem', 'however', 'model', 'support', 'hdr', 'hz', 'no', 'issue']",2
19969,"['made', 'choice', 'outfit', 'home', 'firetv', 'stick', 'first', 'irritated', 'google', 'v', 'amazon', 'issue', 'preventing', 'youtube', 'app', 'web', 'browser', 'nice', 'work', 'around', 'though', 'reading', 'amazon', 'disney', 'odd', 'disney', 'available', 'launch', 'likely', 'missing', 'launch', 'promotion', 'streaming', 'service', 'since', 'much', 'option', 'around', 'house', 'outside', 'phone', 'watch', 'house', 'child', 'looking', 'forward', 'come', 'figure', 'amazon', 'prefer', 'not', 'shop', 'black', 'friday', 'best', 'buy', 'new', 'roku']",2
19978,"['bought', 'stick', 'cut', 'cable', 'cord', 'one', 'channel', 'want', 'select', 'channel', 'asks', 'cable', 'tv', 'provider', 'not', 'free', 'well', 'bee', 'playing', 'around', 'even', 'followed', 'instruction', 'sent', 'via', 'firetv', 'generalistcc', 'amazon', 'com', 'far', 'nothing', 'changed', 'found', 'could', 'reset', 'firestick', 'back', 'factory', 'speck', 'help', 'either', 'still', 'cannot', 'use', 'without', 'signing', 'dish', 'comcast']",2
19984,"['lot', 'connection', 'issue', 'fire', 'stick', 'long', 'time', 'roku', 'fan', 'tried', 'fire', 'stick', 'prime', 'day', 'first', 'time', 'would', 'not', 'pay', 'full', 'price', 'speed', 'interface', 'fire', 'stick', 'impressed', 'much', 'got', 'rid', 'rokus', 'changed', 'fire', 'stick', 'well', 'internet', 'connection', 'issue', 'device', 'real', 'annoying', 'two', 'rokus', 'xbox', 'place', 'fire', 'stick', 'never', 'connection', 'issue', 'fustrating', 'disappointing', 'believe', 'product', 'find', 'one', 'big', 'flaw']",2
19988,"['cable', 'decided', 'get', 'fire', 'tv', 'awesome', 'run', 'hulu', 'netflix', 'apps', 'u', 'save', 'bunch', 'money', 'wanted', 'order', 'second', 'one', 'living', 'room', 'unfortunately', 'fire', 'stick', 'available', 'got', 'one', 'thinking', 'basicaly', 'thing', 'not', 'apps', 'constantly', 'inturrupted', 'hulu', 'loses', 'connection', 'every', 'minute', 'watching', 'anything', 'live', 'tv', 'dvd', 'demand', 'restart', 'entire', 'device', 'order', 'get', 'back', 'get', 'working', 'netflix', 'occasionally', 'well', 'not', 'frequent', 'consistently', 'hulu', 'seen', 'similar', 'review', 'trying', 'troubleshoot', 'online', 'seems', 'no', 'fix', 'not', 'internet', 'connection', 'log', 'laptop', 'wifi', 'network', 'zero', 'interruption', 'disappointed']",2
19993,"['must', 'say', 'grown', 'frustrated', 'fire', 'stick', 'decided', 'shop', 'roku', 'really', 'dislike', 'device', 'try', 'control', 'television', 'opposed', 'device', 'control', 'anger', 'forget', 'unplug', 'remains', 'despite', 'television', 'turned', 'fact', 'hate', 'even', 'turn', 'tv', 'sure', 'privacy', 'data', 'issue', 'involved', 'since', 'contains', 'alexa', 'although', 'never', 'activated', 'not', 'worth', 'recently', 'left', 'town', 'forgot', 'unplug', 'fire', 'stick', 'returned', 'week', 'later', 'television', 'running', 'read', 'troubleshooting', 'material', 'user', 'review', 'changed', 'battery', 'several', 'time', 'etc', 'nothing', 'work', 'older', 'fire', 'stick', 'tv', 'no', 'complaint', 'lost', 'patience', 'device']",2
20031,"['broadband', 'technician', 'tell', 'come', 'across', 'trouble', 'call', 'slow', 'internet', 'connection', 'many', 'time', 'streaming', 'device', 'see', 'firesticks', 'saw', 'one', 'sale', 'decided', 'give', 'try', 'look', 'deeper', 'setting', 'mbps', 'nighthawk', 'sony', 'bravia', 'tv', 'flawless', 'stream', 'xbox', 'one', 'device', 'used', 'firestick', 'soo', 'slow', 'kept', 'loosing', 'connection', 'streaming', 'band', 'brother', 'series', 'kept', 'buffering', 'loosing', 'picture', 'quality', 'understand', 'like', 'product', 'buy', 'always', 'lemon', 'seeing', 'cause', 'issue', 'frequently', 'work', 'broad', 'band', 'tech', 'go', 'trouble', 'call', 'see', 'device', 'cause', 'slow', 'streaming', 'charge', 'visit', 'prove', 'service', 'provided', 'equipment', 'work', 'fine', 'case', 'went', 'ahead', 'returned', 'firestick', 'bought', 'roku', 'ultra', 'immediately', 'like', 'night', 'day', 'router', 'right', 'next', 'tv', 'want', 'use', 'streaming', 'device', 'highly', 'recommend', 'making', 'sure', 'roku', 'ethernet', 'port', 'included', 'roku', 'ultra', 'xbox', 'one', 'would', 'best', 'bet', 'comparably', 'beast', 'processor', 'not', 'roku', 'ultra', 'cheaper', 'well', 'fyi', 'p', 'limit', 'apps', 'use', 'like', 'cable', 'provider', 'apps', 'decide', 'go', 'use', 'console', 'streaming', 'xbox', 'one', 'not', 'app', 'limitation', 'sorry', 'offended', 'firestick', 'fan', 'maybe', 'quality', 'control', 'maybe', 'processor', 'firesticks', 'like', 'say', 'get', 'pay']",2
20033,"['bought', 'fire', 'stick', 'replace', 'old', 'air', 'tv', 'player', 'sling', 'tv', 'according', 'review', 'fire', 'tv', 'stick', 'widest', 'compatibility', 'apps', 'gave', 'try', 'far', 'player', 'worked', 'well', 'installation', 'easy', 'picked', 'rj', 'converter', 'connect', 'directly', 'router', 'streaming', 'signal', 'great', 'control', 'simple', 'menu', 'easy', 'understand', 'alexa', 'big', 'help', 'searching', 'make', 'easier', 'find', 'movie', 'show', 'star', 'high', 'hope', 'app', 'integration', 'ended', 'huge', 'let', 'get', 'freely', 'admit', 'fact', 'may', 'not', 'done', 'enough', 'research', 'device', 'amazon', 'set', 'opinion', 'however', 'changed', 'vudu', 'not', 'available', 'app', 'movie', 'vudu', 'despite', 'fact', 'vudu', 'available', 'every', 'streaming', 'box', 'ever', 'owned', 'amazon', 'refuse', 'add', 'altered', 'version', 'vudu', 'available', 'fire', 'tv', 'stick', 'installation', 'requires', 'specific', 'third', 'party', 'app', 'installation', 'process', 'tedious', 'complicated', 'user', 'app', 'eventually', 'get', 'allow', 'stream', 'medium', 'nothing']",2
20047,"['purchased', 'partner', 'samsung', 'tv', 'since', 'hulu', 'live', 'really', 'enjoy', 'live', 'sport', 'tv', 'signal', 'left', 'fragmented', 'tv', 'quality', 'watching', 'basic', 'channel', 'live', 'sport', 'first', 'went', 'original', 'firestick', 'format', 'fixed', 'problem', 'immediately', 'ambitiously', 'upgraded', 'firestick', 'well', 'signal', 'ended', 'worse', 'original', 'except', 'movie', 'awesome', 'live', 'sport', 'mp', 'wifi', 'upgraded', 'modem', 'fragmented', 'along', 'really', 'choppy', 'picture', 'alot', 'channel', 'delayed', 'action', 'remote', 'great', 'volume', 'control', 'hdr', 'setting', 'turn', 'annoying', 'part', 'new', 'firestick']",2
20052,"['checked', 'internet', 'balance', 'day', 'new', 'billing', 'period', 'gb', 'gone', 'called', 'hughesnet', 'internet', 'provider', 'said', 'amazon', 'fire', 'stick', 'using', 'large', 'amount', 'data', 'apparently', 'thing', 'get', 'stuck', 'need', 'rebooted', 'unplugging', 'also', 'put', 'sleep', 'mode', 'done', 'watching', 'keep', 'running', 'using', 'data', 'even', 'sleep', 'mode', 'said', 'use', 'lot', 'data', 'program', 'running', 'background', 'solution', 'plug', 'firestick', 'power', 'strip', 'turn', 'not', 'using']",2
20067,"['hopeful', 'latest', 'iteration', 'fire', 'tv', 'stick', 'would', 'enough', 'hardware', 'upgrade', 'allow', 'perform', 'properly', 'unfortunately', 'new', 'stick', 'still', 'laggy', 'input', 'slow', 'loading', 'menu', 'item', 'frequent', 'freeze', 'requiring', 'reboots', 'no', 'not', 'internet', 'connection', 'streaming', 'device', 'including', 'fire', 'tv', 'cube', 'work', 'great', 'disappointing', 'amazon', 'keep', 'putting', 'sub', 'standard', 'hardware', 'fire', 'tv', 'stick']",2
20077,"['not', 'one', 'us', 'thumb', 'text', 'use', 'button', 'remote', 'control', 'remote', 'not', 'long', 'enough', 'fit', 'comfortably', 'hand', 'remote', 'long', 'need', 'extra', 'inch', 'constantly', 'dropping', 'trying', 'reach', 'lower', 'volume', 'button', 'remote', 'small', 'hand', 'work', 'ok', 'like', 'remote', 'therefore', 'two', 'star', 'rating']",2
20080,"['got', 'special', 'price', 'alexa', 'firestick', 'thought', 'would', 'buy', 'compare', 'longterm', 'love', 'affair', 'roku', 'long', 'story', 'short', 'still', 'using', 'roku', 'hardly', 'ever', 'use', 'firestick', 'main', 'reason', 'picture', 'quality', 'tv', 'get', 'darker', 'greyer', 'use', 'firestick', 'know', 'issue', 'roku']",2
