,review,stars
19881,"['worked', 'fine', 'day', 'NOT_use', 'week', 'two', 'tried', 'use', 'day', 'picture', 'fine', 'NOT_sound', 'went', 'usual', 'trouble', 'shooting', 'tutorial', 'NOT_avail', 'called', 'helpline', 'walked', 'thing', 'could', 'NOT_understand', 'none', 'fixing', 'said', 'would', 'elevate', 'tech', 'support', 'get', 'back', 'hour', 'complained', 'amount', 'time', 'got', 'disconnected', 'got', 'mail', 'agent', 'thing', 'try', 'tried', 'still', 'problem', 'great', 'picture', 'NOT_sound', 'replied', 'mail', 'got', 'message', 'back', 'saying', 'mail', 'support', 'NOT_available', 'run', 'around', 'waste', 'time', 'NOT_resolution', 'guess', 'start', 'lack', 'respect', 'customer', 'time', 'update', 'called', 'back', 'day', 'spending', 'hour', 'yes', 'hour', 'phone', 'supervisor', 'trying', 'everything', 'known', 'man', 'get', 'sound', 'play', 'finally', 'threw', 'towel', 'agreed', 'send', 'new', 'one', 'arrives', 'today', 'install', 'hope', 'one', 'work', 'week', 'glad', 'finally', 'took', 'route', 'still', 'frustrated', 'took', 'much', 'time', 'effort', 'get', 'resolved', 'although', 'supervisor', 'phone', 'patient']",2
19894,"['ive', 'device', 'short', 'time', 'many', 'problem', 'first', 'kept', 'blanking', 'attempting', 'set', 'keep', 'entering', 'info', 'finally', 'turned', 'day', 'next', 'day', 'worked', 'okay', 'suddenly', 'week', 'blanked', 'screen', 'said', 'disconnected', 'internet', 'clicked', 'scan', 'stayed', 'stuck', 'scaning', 'day', 'said', 'wrong', 'resolution', 'went', 'tv', 'remote', 'put', 'format', 'normal', 'still', 'NOT_work', 'bad', 'around', 'updating', 'review', 'suddenly', 'started', 'working', 'working', 'okay']",2
19895,"['used', 'stick', 'panasonic', 'smart', 'tv', 'worked', 'well', 'couple', 'week', 'began', 'difficult', 'activate', 'stick', 'inactive', 'day', 'tried', 'everything', 'learned', 'lot', 'others', 'problem', 'occasionally', 'connect', 'home', 'directly', 'time', 'unplug', 'power', 'energize', 'get', 'stick', 'start', 'another', 'stick', 'samsung', 'problem', 'also', 'find', 'stick', 'NOT_connect', 'home', 'unplug', 'plug', 'router', 'even', 'modem', 'get', 'stick', 'connect', 'lately', 'stick', 'cutting', 'prime', 'movie', 'within', 'last', 'minute', 'movie', 'NOT_let', 'continue', 'movie', 'without', 'complete', 'watch', 'frustrating']",2
19912,"['bought', 'firestick', 'roku', 'kept', 'showing', 'hdcp', 'error', 'even', 'tho', 'tv', 'equipped', 'finally', 'switched', 'firestick', 'picture', 'great', 'true', 'NOT_problem', 'hdcp', 'issue', 'like', 'roku', 'amazon', 'overwhelms', 'amazon', 'product', 'limited', 'app', 'choice', 'outside', 'product', 'line', 'several', 'apps', 'NOT_get', 'go', 'thru', 'extensive', 'process', 'get', 'maybe', 'upgraded', 'roku', 'instead', 'trying', 'firestick', 'guess', 'unhappy', 'roku', 'since', 'product', 'defective', 'firestick', 'ok', 'really', 'miss', 'easy', 'roku', 'interface']",2
19916,"['mini', 'usb', 'port', 'NOT_true', 'usb', 'port', 'used', 'power', 'device', 'cannot', 'use', 'control', 'device', 'flirc', 'send', 'ir', 'command', 'like', 'could', 'previous', 'model', 'also', 'fire', 'tv', 'stick', 'NOT_receive', 'ip', 'command', 'making', 'impossible', 'controlled', 'single', 'remote', 'NOT_sure', 'took', 'approach', 'audio', 'video', 'equipment', 'going', 'ip', 'control', 'using', 'io', 'android', 'application', 'centralized', 'remote', 'amazon', 'going', 'solution', 'requires', 'every', 'tv', 'remote']",2
19934,"['weve', 'day', 'figured', 'use', 'alexa', 'however', 'NOT_used', 'enough', 'really', 'NOT_fair', 'rate', 'asked', 'however', 'woke', 'morning', 'internet', 'connection', 'lost', 'find', 'annoying', 'reboot', 'reconnect', 'product', 'soon', 'getting', 'three', 'four', 'year', 'steamed', 'prine', 'netflix', 'old', 'sony', 'blue', 'ray', 'player', 'NOT_recall', 'reboot', 'youre', 'going', 'basically', 'force', 'product', 'u', 'better', 'function', 'least', 'couple', 'year']",2
19937,"['weve', 'nothing', 'problem', 'since', 'bought', 'extremely', 'frustrating', 'use', 'tv', 'recast', 'amazon', 'continually', 'losing', 'network', 'connection', 'watching', 'one', 'tv', 'show', 'easily', 'lose', 'connection', 'two', 'three', 'time', 'frustrating', 'weve', 'searched', 'searched', 'online', 'discovered', 'many', 'people', 'problem', 'tried', 'solution', 'suggested', 'finally', 'eleven', 'month', 'frustration', 'called', 'customer', 'support', 'suggested', 'solution', 'send', 'new', 'one', 'return', 'old', 'one', 'course', 'NOT_solve', 'issue', 'son', 'came', 'christmas', 'however', 'suggested', 'amazon', 'ethernet', 'adapter', 'amazon', 'fire', 'tv', 'device', 'bought', 'u', 'installed', 'issue', 'completely', 'resolved', 'NOT_amazon', 'tech', 'support', 'suggest', 'anyway', 'struggling', 'network', 'connection', 'issue', 'fire', 'stick', 'quick', 'inexpensive', 'solution', 'problem']",2
19947,"['love', 'fire', 'stick', 'many', 'way', 'here', 'critical', 'hitch', 'tv', 'provider', 'streaming', 'apps', 'NOT_work', 'fire', 'stick', 'critical', 'u', 'like', 'watch', 'netflix', 'amazon', 'prime', 'streaming', 'content', 'absolutely', 'local', 'channel', 'channel', 'typically', 'offered', 'streaming', 'app', 'form', 'internet', 'cable', 'provider', 'therefore', 'critical', 'provider', 'app', 'run', 'fire', 'stick', 'tv', 'provider', 'spectrum', 'spectrum', 'app', 'compatible', 'roku', 'app', 'also', 'compatible', 'apple', 'tv', 'NOT_compatible', 'amazon', 'fire', 'stick', 'also', 'noted', 'another', 'reviewer', 'said', 'could', 'NOT_get', 'directv', 'streaming', 'app', 'work', 'fire', 'stick', 'thats', 'two', 'major', 'NOT_work', 'fire', 'stick', 'yet', 'try', 'comcasts', 'streaming', 'app', 'hey', 'amazon', 'youve', 'got', 'work', 'cable', 'provider', 'support', 'app', 'need', 'work', 'ensure', 'compatibility', 'without', 'compatibility', 'provider', 'app', 'value', 'fire', 'stick', 'greatly', 'diminished']",2
19951,"['made', 'switch', 'google', 'home', 'roku', 'echo', 'dot', 'fire', 'stick', 'first', 'extremely', 'impressed', 'far', 'voice', 'control', 'top', 'priority', 'ive', 'fire', 'stick', 'day', 'already', 'issue', 'first', 'day', 'able', 'tell', 'echo', 'play', 'next', 'episode', 'end', 'episode', 'saying', 'NOT_supported', 'love', 'im', 'able', 'fast', 'forward', 'rewind', 'voice', 'command', 'work', 'hour', 'like', 'echo', 'NOT_connect', 'first', 'ill', 'give', 'command', 'light', 'echo', 'come', 'NOT_do', 'asked', 'NOT_respond', 'reboot', 'fire', 'stick', 'echo', 'control', 'hour', 'disappointing', 'also', 'hate', 'pause', 'fire', 'stick', 'leave', 'room', 'minute', 'screen', 'go', 'black', 'NOT_buttons', 'work', 'turn', 'tv', 'back', 'show', 'home', 'screen', 'fire', 'stick', 'fire', 'stick', 'many', 'issue', 'hope', 'fix', 'working', 'properly', 'device', 'amazing', 'im', 'debating', 'keeping', 'right', 'malfunction', 'work']",2
19957,"['fire', 'tv', 'stick', 'NOT_include', 'search', 'option', 'home', 'screen', 'cannot', 'search', 'within', 'amazon', 'prime', 'video', 'app', 'impossible', 'merely', 'search', 'prime', 'video', 'offering', 'disappointing', 'design', 'spoke', 'technical', 'support', 'told', 'device', 'search', 'specific', 'title', 'NOT_general', 'listing', 'available', 'genre', 'category', 'prime', 'example', 'manually', 'search', 'home', 'screen', 'start', 'selecting', 'letter', 'using', 'control', 'eventually', 'pull', 'query', 'mystery', 'movie', 'prime', 'provides', 'scrollable', 'selection', 'asl', 'alexa', 'mystery', 'movie', 'prime', 'give', 'movie', 'tv', 'along', 'selection', 'service', 'NOT_even', 'help', 'say', 'open', 'prime', 'app', 'using', 'firestick', 'search', 'NOT_search', 'option']",2
19964,"['great', 'price', 'promising', 'functionality', 'limitation', 'lg', 'oled', 'tv', 'support', 'dolby', 'vision', 'bought', 'fire', 'tv', 'stick', 'due', 'support', 'far', 'much', 'troubleshooting', 'ive', 'discovered', 'lg', 'oled', 'NOT_support', 'dolby', 'vision', 'hz', 'hz', 'causing', 'problem', 'however', 'model', 'support', 'hdr', 'hz', 'NOT_issue']",2
19969,"['made', 'choice', 'outfit', 'home', 'firetv', 'stick', 'first', 'irritated', 'google', 'v', 'amazon', 'issue', 'preventing', 'youtube', 'app', 'web', 'browser', 'nice', 'work', 'around', 'though', 'im', 'reading', 'amazon', 'disney', 'odd', 'disney', 'NOT_be', 'available', 'launch', 'likely', 'missing', 'launch', 'promotion', 'streaming', 'service', 'since', 'NOT_have', 'much', 'option', 'around', 'house', 'outside', 'phone', 'watch', 'house', 'child', 'looking', 'forward', 'come', 'figure', 'amazon', 'id', 'prefer', 'NOT_to', 'shop', 'black', 'friday', 'best', 'buy', 'new', 'rokus']",2
19978,"['bought', 'stick', 'cut', 'cable', 'cord', 'one', 'channel', 'want', 'select', 'channel', 'asks', 'cable', 'tv', 'provider', 'NOT_free', 'well', 'ive', 'bee', 'playing', 'around', 'even', 'followed', 'instruction', 'sent', 'via', 'firetv', 'generalistcc', 'amazon', 'com', 'far', 'nothing', 'changed', 'found', 'could', 'reset', 'firestick', 'back', 'factory', 'speck', 'NOT_help', 'either', 'still', 'cannot', 'use', 'without', 'signing', 'dish', 'comcast']",2
19984,"['lot', 'connection', 'issue', 'fire', 'stick', 'long', 'time', 'roku', 'fan', 'tried', 'fire', 'stick', 'prime', 'day', 'first', 'time', 'would', 'NOT_pay', 'full', 'price', 'speed', 'interface', 'fire', 'stick', 'impressed', 'much', 'got', 'rid', 'rokus', 'changed', 'fire', 'stick', 'well', 'internet', 'connection', 'issue', 'device', 'real', 'annoying', 'two', 'rokus', 'xbox', 'place', 'fire', 'stick', 'never', 'connection', 'issue', 'fustrating', 'disappointing', 'believe', 'product', 'find', 'one', 'big', 'flaw']",2
19988,"['NOT_have', 'cable', 'decided', 'get', 'fire', 'tv', 'awesome', 'run', 'hulu', 'netflix', 'apps', 'u', 'save', 'bunch', 'money', 'wanted', 'order', 'second', 'one', 'living', 'room', 'unfortunately', 'fire', 'stick', 'available', 'got', 'one', 'thinking', 'basicaly', 'thing', 'NOT_the', 'apps', 'constantly', 'inturrupted', 'hulu', 'loses', 'connection', 'every', 'minute', 'watching', 'anything', 'live', 'tv', 'dvd', 'demand', 'restart', 'entire', 'device', 'order', 'get', 'back', 'get', 'working', 'netflix', 'occasionally', 'well', 'NOT_as', 'frequent', 'consistently', 'hulu', 'ive', 'seen', 'similar', 'review', 'trying', 'troubleshoot', 'online', 'seems', 'there', 'NOT_fix', 'NOT_the', 'internet', 'connection', 'log', 'laptop', 'wifi', 'network', 'zero', 'interruption', 'disappointed']",2
19993,"['must', 'say', 'grown', 'frustrated', 'fire', 'stick', 'decided', 'shop', 'roku', 'really', 'dislike', 'device', 'try', 'control', 'television', 'opposed', 'device', 'control', 'anger', 'forget', 'unplug', 'remains', 'despite', 'television', 'turned', 'fact', 'hate', 'even', 'turn', 'tv', 'sure', 'privacy', 'data', 'issue', 'involved', 'since', 'contains', 'alexa', 'although', 'never', 'activated', 'NOT_worth', 'recently', 'left', 'town', 'forgot', 'unplug', 'fire', 'stick', 'returned', 'week', 'later', 'television', 'running', 'ive', 'read', 'troubleshooting', 'material', 'user', 'review', 'changed', 'battery', 'several', 'time', 'etc', 'nothing', 'work', 'older', 'fire', 'stick', 'tv', 'NOT_complaints', 'lost', 'patience', 'device']",2
20031,"['broadband', 'technician', 'tell', 'come', 'across', 'trouble', 'call', 'slow', 'internet', 'connection', 'many', 'time', 'streaming', 'device', 'see', 'firesticks', 'saw', 'one', 'sale', 'decided', 'give', 'try', 'look', 'deeper', 'setting', 'mbps', 'nighthawk', 'sony', 'bravia', 'tv', 'flawless', 'stream', 'xbox', 'one', 'device', 'used', 'firestick', 'soo', 'slow', 'kept', 'loosing', 'connection', 'streaming', 'band', 'brother', 'series', 'kept', 'buffering', 'loosing', 'picture', 'quality', 'understand', 'like', 'product', 'buy', 'always', 'lemon', 'seeing', 'cause', 'issue', 'frequently', 'work', 'broad', 'band', 'tech', 'go', 'trouble', 'call', 'see', 'device', 'cause', 'slow', 'streaming', 'charge', 'visit', 'prove', 'service', 'provided', 'equipment', 'work', 'fine', 'case', 'went', 'ahead', 'returned', 'firestick', 'bought', 'roku', 'ultra', 'immediately', 'like', 'night', 'day', 'router', 'right', 'next', 'tv', 'want', 'use', 'streaming', 'device', 'highly', 'recommend', 'making', 'sure', 'roku', 'ethernet', 'port', 'included', 'roku', 'ultra', 'xbox', 'one', 'would', 'best', 'bet', 'comparably', 'beast', 'processor', 'NOT_the', 'roku', 'ultra', 'cheaper', 'well', 'fyi', 'p', 'limit', 'apps', 'use', 'like', 'cable', 'provider', 'apps', 'decide', 'go', 'use', 'console', 'streaming', 'xbox', 'one', 'NOT_have', 'app', 'limitation', 'sorry', 'offended', 'firestick', 'fan', 'maybe', 'quality', 'control', 'maybe', 'processor', 'firesticks', 'like', 'say', 'get', 'pay']",2
20033,"['bought', 'fire', 'stick', 'replace', 'old', 'air', 'tv', 'player', 'sling', 'tv', 'according', 'review', 'fire', 'tv', 'stick', 'widest', 'compatibility', 'apps', 'gave', 'try', 'far', 'player', 'worked', 'well', 'installation', 'easy', 'picked', 'rj', 'converter', 'connect', 'directly', 'router', 'streaming', 'signal', 'great', 'control', 'simple', 'menu', 'easy', 'understand', 'alexa', 'big', 'help', 'searching', 'make', 'easier', 'find', 'movie', 'show', 'star', 'high', 'hope', 'app', 'integration', 'ended', 'huge', 'let', 'get', 'freely', 'admit', 'fact', 'may', 'NOT_have', 'done', 'enough', 'research', 'device', 'amazon', 'set', 'opinion', 'however', 'NOT_changed', 'vudu', 'NOT_an', 'available', 'app', 'movie', 'vudu', 'despite', 'fact', 'vudu', 'available', 'every', 'streaming', 'box', 'ever', 'owned', 'amazon', 'refuse', 'add', 'altered', 'version', 'vudu', 'available', 'fire', 'tv', 'stick', 'installation', 'requires', 'specific', 'third', 'party', 'app', 'installation', 'process', 'tedious', 'complicated', 'user', 'app', 'eventually', 'get', 'allow', 'stream', 'medium', 'nothing']",2
20047,"['purchased', 'partner', 'samsung', 'tv', 'since', 'hulu', 'live', 'really', 'enjoy', 'live', 'sport', 'tv', 'signal', 'left', 'fragmented', 'tv', 'quality', 'watching', 'basic', 'channel', 'live', 'sport', 'first', 'went', 'original', 'firestick', 'format', 'fixed', 'problem', 'immediately', 'ambitiously', 'upgraded', 'firestick', 'well', 'signal', 'ended', 'worse', 'original', 'except', 'movie', 'awesome', 'live', 'sport', 'mp', 'wifi', 'upgraded', 'modem', 'fragmented', 'along', 'really', 'choppy', 'picture', 'alot', 'channel', 'delayed', 'action', 'remote', 'great', 'volume', 'control', 'hdr', 'setting', 'NOT_turn', 'annoying', 'part', 'new', 'firestick']",2
20052,"['checked', 'internet', 'balance', 'day', 'new', 'billing', 'period', 'gb', 'gone', 'called', 'hughesnet', 'internet', 'provider', 'said', 'amazon', 'fire', 'stick', 'using', 'large', 'amount', 'data', 'apparently', 'thing', 'get', 'stuck', 'need', 'rebooted', 'unplugging', 'also', 'put', 'sleep', 'mode', 'youre', 'done', 'watching', 'keep', 'running', 'using', 'data', 'even', 'sleep', 'mode', 'said', 'use', 'lot', 'data', 'program', 'running', 'background', 'solution', 'plug', 'firestick', 'power', 'strip', 'turn', 'im', 'NOT_using']",2
20067,"['hopeful', 'latest', 'iteration', 'fire', 'tv', 'stick', 'would', 'enough', 'hardware', 'upgrade', 'allow', 'perform', 'properly', 'unfortunately', 'new', 'stick', 'still', 'laggy', 'input', 'slow', 'loading', 'menu', 'item', 'frequent', 'freeze', 'requiring', 'reboots', 'NOT_this', 'NOT_my', 'internet', 'connection', 'streaming', 'device', 'including', 'fire', 'tv', 'cube', 'work', 'great', 'disappointing', 'amazon', 'keep', 'putting', 'sub', 'standard', 'hardware', 'fire', 'tv', 'stick']",2
20077,"['NOT_one', 'us', 'thumb', 'text', 'use', 'button', 'remote', 'control', 'remote', 'NOT_long', 'enough', 'fit', 'comfortably', 'hand', 'remote', 'long', 'need', 'extra', 'inch', 'im', 'constantly', 'dropping', 'trying', 'reach', 'lower', 'volume', 'button', 'remote', 'small', 'hand', 'work', 'ok', 'NOT_like', 'remote', 'therefore', 'two', 'star', 'rating']",2
20080,"['got', 'special', 'price', 'alexa', 'firestick', 'thought', 'would', 'buy', 'compare', 'longterm', 'love', 'affair', 'roku', 'long', 'story', 'short', 'im', 'still', 'using', 'roku', 'hardly', 'ever', 'use', 'firestick', 'main', 'reason', 'picture', 'quality', 'tv', 'get', 'darker', 'greyer', 'use', 'firestick', 'NOT_know', 'NOT_have', 'issue', 'roku']",2
20085,"['fire', 'stick', 'ok', 'alexa', 'voice', 'control', 'work', 'pretty', 'good', 'biggest', 'problem', 'processing', 'speed', 'bluetooth', 'wifi', 'streaming', 'stick', 'freeze', 'often', 'slow', 'make', 'change', 'bluetooth', 'connectivity', 'abysmal', 'NOT_matter', 'headphone', 'maker', 'samsung', 'bose', 'etc', 'lastly', 'streaming', 'hulu', 'suck', 'NOT_know', 'stick', 'designed', 'hulu', 'push', 'use', 'prime', 'pushing', 'mb', 'ft', 'stick', 'hulu', 'irritatingly', 'laggy', 'prime', 'stream', 'perfect', 'issue', 'work', 'great']",2
20088,"['like', 'variety', 'tv', 'show', 'movie', 'available', 'unhappy', 'dropout', 'happen', 'almost', 'every', 'viewing', 'experience']",2
20102,"['good', 'easy', 'use', 'cheap', 'price', 'bad', 'NOT_display', 'app', 'amazon', 'content', 'want', 'apps', 'netflix', 'disney', 'etc', 'look', 'elsewhere', 'force', 'setting', 'display', 'youll', 'lose', 'dolby', 'vision', 'bad', 'like', 'device', 'use', 'smart', 'tv', 'apps', 'content', 'instead', 'least', 'display', 'true', 'fixed', 'would', 'easily', 'star']",2
20128,"['first', 'thought', 'mine', 'NOT_work', 'realized', 'amazon', 'kindly', 'included', 'two', 'dead', 'battery', 'controller', 'guess', 'NOT_be', 'buying', 'amazon', 'basic', 'battery', 'said', 'work', 'volume', 'button', 'move', 'volume', 'time', 'marantz', 'receiver', 'go', 'easily', 'coming', 'NOT_work', 'within', 'usual', 'range', 'would', 'need', 'push', 'button', 'time', 'bring']",2
20136,"['firesticks', 'problem', 'sometimes', 'get', 'message', 'saying', 'network', 'connection', 'lost', 'home', 'NOT_available', 'restart', 'firestick', 'go', 'restart', 'reinstall', 'battery', 'hold', 'select', 'pause', 'button', 'time', 'second', 'also', 'alexis', 'voice', 'sometimes', 'work', 'sometimes', 'NOT_same', 'thing', 'restart', 'may', 'may', 'NOT_work', 'spent', 'hour', 'phone', 'one', 'amazon', 'tech', 'rep', 'could', 'NOT_find', 'fix', 'problem', 'solution', 'send', 'replacement', 'thing', 'happening', 'thats', 'unit', 'NOT_coincidence', 'bad', 'product', 'NOT_much', 'testing', 'putting', 'market', 'make', 'almighty', 'dollar', 'qa', 'department', 'need', 'fix', 'NOT_expect', 'reply', 'complaint', 'usually', 'wind', 'shredder', 'NOT_happy', 'amazon', 'customer']",2
