,review,stars
23124,"['putting', 'wall', 'bracket', 'completely', 'level', 'tv', 'sat', 'approximately', 'level', 'remove', 'screw', 'wall', 'adjust', 'bracket', 'make', 'level', 'well', 'tv', 'sat', 'level', 'wall', 'NOT_know', 'bracket', 'tv', 'NOT_made', 'properly', 'mounting', 'hole', 'tv', 'NOT_drilled', 'properly', 'one', 'hell', 'time', 'getting', 'bracket', 'properly', 'several', 'extra', 'hole', 'daughter', 'wall', 'NOT_need']",3
23141,"['wish', 'mounting', 'hole', 'middle', 'way', 'put', 'six', 'bolt', 'stud', 'apart', 'sort', 'sight', 'hope', 'bolt', 'strong', 'enough']",3
23153,"['mount', 'NOT_machine', 'threaded', 'installer', 'tried', 'use', 'screw', 'stripped', 'quick', 'run', 'hardware', 'store', 'get', 'bolt', 'washer', 'nut', 'actually', 'able', 'use']",3
23160,"['easy', 'install', 'even', 'easier', 'put', 'take', 'tv', 'thanks', 'hanging', 'strap', 'retaining', 'clip', 'would', 'given', 'star', 'design', 'flaw', 'nothing', 'major', 'little', 'annoying', 'NOT_tilt', 'tv', 'way', 'forward', 'retaining', 'clip', 'NOT_lock', 'place', 'due', 'NOT_being', 'wide', 'enough', 'fit', 'wall', 'bracket', 'easy', 'use', 'recommend', 'NOT_very', 'knowledgeable', 'skilled', 'installing', 'type', 'thing']",3
23216,"['bought', 'hold', 'however', 'mount', 'low', 'profile', 'shim', 'wall', 'accessory', 'cord', 'could', 'plug', 'tv', 'also', 'tilt', 'degree', 'downward', 'want', 'NOT_more', 'looking', 'mount', 'simple', 'job', 'looking', 'option', 'hold', 'lot', 'weight', 'keep', 'looking']",3
23243,"['NOT_bad', 'compared', 'bestbuy', 'walmart', 'wanted', 'bought', 'tv', 'option', 'metal', 'plate', 'bolt', 'wall', 'good', 'quality', 'hook', 'go', 'back', 'tv', 'NOT_fan', 'look', 'feel', 'cheap', 'tilt', 'function', 'pain', 'use', 'allen', 'wrench', 'adjust', 'would', 'rather', 'thumb', 'screw']",3
23245,"['mount', 'feel', 'capable', 'holding', 'tv', 'definitely', 'win', 'study', 'point', 'instruction', 'easy', 'follow', 'happy', 'adjusting', 'angle', 'bit', 'pain', 'difficult', 'already', 'mounted', 'possible', 'requires', 'two', 'people', 'one', 'tilt', 'desired', 'angle', 'loosen', 'tighten', 'screw']",3
23281,"['id', 'describe', 'diy', 'ability', 'adequate', 'managed', 'successfully', 'put', 'together', 'NOT_realized', 'NOT_come', 'screw', 'brick', 'wall', 'way', 'tilting', 'mechanism', 'designed', 'make', 'pretty', 'much', 'useless', 'incredibly', 'hard', 'impossible', 'regular', 'tool', 'secure', 'tilted', 'long', 'story', 'short', 'ended', 'using', 'toggle', 'bolt', 'putting', 'drywall', 'dear', 'lord', 'making', 'hole', 'struggle']",3
23297,"['like', 'mount', 'came', 'hardware', 'need', 'measured', 'stud', 'purchase', 'work', 'max', 'inch', 'stud', 'mount', 'got', 'little', 'defective', 'one', 'silver', 'lower', 'hook', 'one', 'bracket', 'sometimes', 'get', 'stuck', 'NOT_think', 'would', 'big', 'deal', 'put', 'tv', 'hook', 'little', 'loose', 'even', 'engaged', 'someone', 'pull', 'tv', 'move', 'one', 'side', 'instead', 'tight', 'wish', 'bracket', 'tight', 'already', 'wall', 'NOT_feel', 'like', 'redoing', 'lag', 'bolt', 'return', 'unfortunately', 'something', 'could', 'find', 'mounting', 'inexpensive', 'mount', 'guess', 'get', 'pay']",3
23325,"['used', 'level', 'mounted', 'top', 'two', 'screw', 'realize', 'completely', 'wrong', 'got', 'another', 'level', 'compared', 'far', 'unscrew', 'large', 'wall', 'screw', 'move', 'mount', 'inch', 'get', 'different', 'secure', 'hold', 'two', 'extra', 'hole', 'wall', 'attached', 'picture', 'level', 'top', 'saying', 'level', 'one', 'accurate', 'clearly', 'NOT_level', 'mount', 'otherwise', 'seems', 'sturdy', 'easy', 'assemble', 'would', 'rather', 'NOT_throw', 'cheap', 'level', 'give', 'impression', 'everything', 'need', 'one', 'kit', 'couple', 'degree', 'mount', 'obvious', 'especially', 'larger', 'tv']",3
23330,"['almost', 'every', 'vesa', 'ive', 'ever', 'bought', 'come', 'drywall', 'masonry', 'anchor', 'hardware', 'included', 'NOT_required', 'trip', 'local', 'home', 'improvement', 'store', 'complete', 'installation', 'NOT_buy', 'model', 'omission']",3
23346,"['purchased', 'tv', 'mount', 'tv', 'awesome', 'quality', 'holding', 'tv', 'tight', 'feel', 'minimal', 'awkward', 'holding', 'television', 'likewise', 'saw', 'moving', 'tv', 'bit', 'troublesome', 'large', 'alright', 'item']",3
23365,"['good', 'product', 'made', 'steel', 'bent', 'keep', 'rigid', 'lighter', 'needed', 'product', 'tilt', 'due', 'plug', 'behind', 'tv', 'possible', 'glare', 'product', 'tilt', 'hit', 'wall', 'along', 'lower', 'edge', 'tv', 'NOT_have', 'hdmi', 'cable']",3
23376,"['like', 'tv', 'mount', 'super', 'easy', 'install', 'especially', 'kid', 'mount', 'alleviate', 'hazard', 'downside', 'NOT_like', 'cable', 'still', 'hanging', 'wall', 'look', 'bit', 'ugly', 'wish', 'come', 'cable', 'cover', 'better', 'management', 'worth', 'buy']",3
23389,"['send', 'back', 'although', 'said', 'fit', 'inch', 'tv', 'mounting', 'bracket', 'go', 'back', 'tv', 'short', 'pre', 'drilled', 'hole', 'sure', 'measure', 'ordering']",3
23394,"['price', 'NOT_be', 'mad', 'left', 'side', 'spring', 'loaded', 'latching', 'device', 'wide', 'frame', 'sits', 'narrow', 'preventing', 'reaching', 'full', 'range', 'travel', 'locking', 'onto', 'frame']",3
23405,"['work', 'well', 'easy', 'install', 'would', 'give', 'star', 'NOT_center', 'stud', 'placement', 'width', 'th', 'bracket', 'centered', 'window', 'stud', 'centered', 'behind', 'NOT_reach', 'length', 'inch', 'stud', 'u', 'attach', 'either', 'side', 'cut', 'dry', 'wall', 'replace', 'inch', 'plywood', 'NOT_find', 'mount', 'would', 'extend', 'distance', 'seems', 'common', 'problem', 'others', 'researched', 'need', 'know', 'distance', 'stud', 'placing', 'prepared', 'project', 'make', 'work', 'look', 'great', 'holding', 'giant', 'heavy', 'plasma', 'well', 'far']",3
23410,"['NOT_work', 'tv', 'NOT_supply', 'correct', 'screw', 'spacers', 'would', 'need', 'include', 'lot', 'part', 'tv', 'NOT_work', 'seemed', 'heavy', 'duty', 'though']",3
23426,"['worked', 'well', 'really', 'limit', 'mount', 'lucky', 'stud', 'wall', 'perfect', 'NOT_left', 'right', 'adjustment', 'stud', 'would', 'send', 'back']",3
23453,"['screw', 'hole', 'two', 'piece', 'wall', 'mount', 'bracket', 'supposed', 'put', 'together', 'NOT_thread', 'NOT_threaded', 'right', 'way', 'buy', 'new', 'screw', 'tap', 'screw', 'hole', 'make', 'work']",3
23467,"['solid', 'decently', 'priced', 'tv', 'wall', 'mount', 'however', 'roku', 'tv', 'attached', 'tilted', 'due', 'middle', 'metal', 'plaque', 'actual', 'mount', 'may', 'NOT_work', 'tv', 'mounting', 'hole', 'narrow']",3
23483,"['first', 'would', 'absolutely', 'buy', 'frame', 'sturdy', 'mount', 'great', 'fit', 'really', 'well', 'quick', 'latch', 'system', 'super', 'easy', 'use', 'im', 'giving', 'three', 'star', 'cheap', 'lug', 'screw', 'misinformed', 'direction', 'instruction', 'say', 'use', 'pilot', 'mounting', 'hole', 'NOT_chance', 'far', 'small', 'especially', 'considering', 'screw', 'cheap', 'cheap', 'using', 'socket', 'wrench', 'install', 'stripped', 'within', 'turn']",3
23491,"['bought', 'mount', 'tv', 'arm', 'long', 'cut', 'would', 'NOT_protrude', 'tv', 'tv', 'bigger', 'NOT_think', 'issue', 'like', 'included', 'necessary', 'hardware', 'mount', 'like', 'said', 'anything', 'bigger', 'great', 'item']",3
23492,"['hold', 'tv', 'wall', 'securely', 'outlet', 'high', 'wall', 'tv', 'sits', 'NOT_leave', 'room', 'plug', 'go', 'outlet', 'behind', 'tv', 'made', 'one', 'work', 'bedroom', 'buy', 'swivel', 'mount', 'living', 'room', 'tv']",3
23520,"['rather', 'lightweight', 'size', 'tv', 'rated', 'large', 'tv', 'investment', 'would', 'recommend', 'substantial', 'wall', 'bracket', 'function', 'ok', 'though']",3
23540,"['description', 'wall', 'mount', 'lying', 'say', 'tilt', 'degree', 'instruction', 'say', 'degree', 'believe', 'difference', 'way', 'good', 'product', 'hate', 'lied']",3
23559,"['work', 'well', 'NOT_lock', 'place', 'angle', 'hang', 'need', 'hang', 'straight', 'lock', 'place', 'angle', 'point', 'tighten', 'screw', 'keep', 'angle', 'viewing', 'practically', 'impossible', 'made', 'work', 'could', 'design', 'better']",3
23570,"['bracket', 'made', 'well', 'kit', 'NOT_come', 'drywall', 'anchor', 'spend', 'almost', 'anchor', 'seems', 'sturdy', 'well', 'made']",3
23572,"['work', 'tv', 'two', 'week', 'NOT_fallen', 'wall', 'yet', 'lol', 'one', 'spring', 'clip', 'faulty', 'hold', 'tv', 'place', 'work', 'one', 'wish', 'worked', 'peace', 'mind']",3
23598,"['hold', 'tv', 'strong', 'wall', 'hard', 'pull', 'cord', 'release', 'bottom', 'support', 'plug', 'accessory', 'mount', 'close', 'wall']",3
23627,"['bottom', 'bracket', 'attached', 'tv', 'strap', 'open', 'close', 'latch', 'attaching', 'secured', 'wall', 'mount', 'found', 'difficult', 'NOT_alot', 'space', 'put', 'arm', 'thru', 'able', 'pull', 'open', 'latch', 'exact', 'time']",3
23631,"['wall', 'mount', 'work', 'great', 'pretty', 'easy', 'install', 'easy', 'mount', 'really', 'NOT_good', 'tv', 'port', 'stick', 'back', 'thought', 'couple', 'inch', 'would', 'fine', 'one', 'hdmi', 'port', 'came', 'straight', 'back', 'ended', 'damaging', 'port', 'mounted', 'tv', 'NOT_use', 'anymore', 'sucked', 'port', 'come', 'side', 'would', 'great']",3
23648,"['full', 'tilt', 'bottom', 'hook', 'NOT_snap', 'properly', 'unit', 'come', 'screw', 'size', 'option', 'install', 'tv', 'quality', 'strength', 'also', 'great', 'since', 'could', 'NOT_get', 'right', 'tilt', 'wanted', 'took', 'away', 'star']",3
23651,"['kit', 'good', 'bolt', 'however', 'dainty', 'snapped', 'one', 'bolt', 'head', 'pilot', 'hole', 'NOT_much', 'torque', 'im', 'lucky', 'ive', 'got', 'random', 'bolt', 'box', 'extra', 'stud', 'lag', 'bolt']",3
23662,"['ok', 'latch', 'bottom', 'NOT_engage', 'tv', 'NOT_secured', 'set', 'angle', 'tilt', 'way', 'order', 'get', 'around', 'loosen', 'tilt', 'screw', 'attach', 'tv', 'tilt', 'angle', 'wanted', 'tighten', 'screw', 'problem', 'need', 'reach', 'quite', 'far', 'behind', 'tv', 'access', 'screw', 'cannot', 'tighten', 'inner', 'one', 'also', 'tv', 'mounted', 'still', 'slide', 'sideways', 'across', 'rail', 'fortunately', 'edge', 'made', 'tv', 'cannot', 'slide']",3
23667,"['good', 'wall', 'mount', 'multiple', 'every', 'time', 'need', 'plug', 'something', 'new', 'wish', 'paid', 'extra', 'one', 'pull', 'away', 'wall']",3
23696,"['good', 'material', 'instruction', 'etc', 'sturdy', 'however', 'left', 'right', 'variance', 'given', 'location', 'stud', 'std', 'spread', 'could', 'NOT_truly', 'center', 'tv', 'target', 'location']",3
23738,"['easy', 'install', 'really', 'NOT_think', 'going', 'keep', 'tv', 'wall', 'good', 'earthquake', 'little', 'hanging', 'doodad', 'ugly', 'going', 'cut']",3
23745,"['worked', 'except', 'tilting', 'feature', 'two', 'screw', 'angle', 'adjustment', 'bracket', 'total', 'four', 'could', 'reach', 'screw', 'inner', 'side', 'tv', 'mounted', 'NOT_mentioning', 'difficult', 'even', 'reach', 'screw', 'outside', 'long', 'rod', 'like', 'design', 'NOT_impressed', 'design', 'took', 'lot', 'time', 'needed', 'install']",3
23751,"['good', 'mount', 'two', 'issue', 'degree', 'angle', 'bottom', 'part', 'latch', 'right', 'secondly', 'take', 'adjust', 'angle', 'cannot', 'otherwise', 'sturdy', 'easy', 'put', 'price', 'NOT_beat']",3
23758,"['problem', 'NOT_with', 'wall', 'mount', 'stud', 'bedroom', 'inch', 'apart', 'wall', 'mount', 'inch', 'tv', 'inch', 'tv', 'back', 'brace', 'NOT_long', 'enough', 'stud', 'wall']",3
23787,"['great', 'mount', 'used', 'tv', 'throughout', 'house', 'brand', 'NOT_work', 'super', 'grest', 'tcl', 'however', 'come', 'accessory', 'make', 'functional']",3
23799,"['mounted', 'inch', 'tv', 'slanted', 'wall', 'bedroom', 'far', 'good', 'tv', 'currently', 'NOT_fallen', 'wall', 'yet', 'keep', 'guy', 'posted', 'carry']",3
23830,"['overall', 'tv', 'mount', 'really', 'good', 'strong', 'hold', 'tv', 'hard', 'access', 'hdmi', 'usb', 'port', 'back', 'tv']",3
23832,"['let', 'say', 'took', 'little', 'bit', 'figure', 'since', 'NOT_instructions', 'came', 'like', 'different', 'bolt', 'got', 'together', 'hung', 'holding', 'see', 'since', 'guess', 'bolt', 'spacers', 'use']",3
23833,"['see', 'picture', 'thats', 'package', 'arrived', 'im', 'still', 'yet', 'install', 'im', 'hoping', 'everything']",3
23838,"['NOT_have', 'easy', 'leveling', 'system', 'last', 'one', 'unless', 'get', 'mounting', 'screw', 'exactly', 'level', 'youre', 'trouble']",3
23842,"['tv', 'wall', 'work', 'fine', 'said', 'NOT_like', 'bracket', 'attached', 'tv', 'attach', 'mount', 'use', 'sprins', 'NOT_very', 'strong', 'NOT_take', 'much', 'force', 'come', 'loose', 'tv', 'easily', 'pushed', 'side', 'side', 'kid', 'NOT_or', 'house', 'prone', 'shaking', 'NOT_buy', 'one']",3
23974,"['rather', 'poorly', 'made', 'hole', 'spacing', 'NOT_fit', 'standard', 'vesa', 'pattern', 'tv', 'although', 'fairness', 'perhaps', 'tv', 'spacing', 'NOT_that', 'vesa', 'spacing', 'standard', 'also', 'huge', 'lag', 'bolt', 'use', 'wood', 'stud', 'logical', 'plus', 'monster', 'way', 'overkill', 'bottom', 'end', 'range']",3
23978,"['good', 'kit', 'coax', 'power', 'recepticles', 'behind', 'tv', 'thing', 'right', 'wall', 'doeznt', 'give', 'room', 'internet', 'wire', 'also', 'unless', 'bend', 'degree', 'bend', 'NOT_good', 'connection', 'good', 'kit']",3
23987,"['work', 'however', 'tilt', 'mount', 'installing', 'tv', 'also', 'strap', 'release', 'tv', 'way', 'short', 'tv', 'NOT_plan', 'moving']",3
24003,"['mount', 'actually', 'NOT_tilt', 'side', 'side', 'like', 'thought', 'would', 'otherwise', 'easy', 'install', 'mount', 'wall', 'well']",3
24016,"['item', 'described', 'unfortunately', 'give', 'star', 'cause', 'spacing', 'mounting', 'bracket', 'NOT_allow', 'hit', 'stud', 'tv', 'mounted', 'middle', 'hang', 'hang', 'mount', 'get', 'location', 'right']",3
24060,"['kind', 'fault', 'NOT_super', 'happy', 'bought', 'different', 'mount', 'one', 'NOT_move', 'side', 'side', 'super', 'far', 'pushed', 'wall']",3
24071,"['hold', 'inch', 'flat', 'screen', 'NOT_position', 'tv', 'want', 'stud', 'wall', 'located', 'apart', 'mount', 'short', 'also', 'little', 'challenging', 'trying', 'plug', 'cord', 'since', 'NOT_tilt', 'much']",3
24111,"['good', 'tv', 'mount', 'NOT_good', 'rv', 'spring', 'loaded', 'mount', 'bottom', 'NOT_tight', 'strong', 'enough', 'keep', 'tv', 'mount', 'travel']",3
24142,"['purchased', 'large', 'flat', 'screen', 'weight', 'tv', 'tv', 'kind', 'angling', 'downwards', 'need', 'something', 'help', 'keep', 'upright', 'basic', 'wall', 'mount', 'NOT_have', 'would', 'buy', 'smaller', 'tv', 'NOT_at', 'inch']",3
24187,"['NOT_use', 'level', 'come', 'kit', 'otherwise', 'everything', 'good', 'quality']",3
24204,"['great', 'mount', 'came', 'everything', 'necessary', 'even', 'extra', 'able', 'easily', 'mount', 'screen', 'want', 'give', 'star', 'clip', 'pull', 'tab', 'snapped', 'almost', 'instantly', 'NOT_affect', 'mount', 'though', 'yet']",3
24208,"['great', 'product', 'hapo', 'came', 'level', 'NOT_even', 'bother', 'include', 'anchor', 'screw', 'incase', 'screw', 'NOT_attach', 'anhthing', 'wall']",3
24237,"['easy', 'hang', 'thing', 'wall', 'part', 'attached', 'samsung', 'tv', 'filler', 'terrible', 'feel', 'like', 'NOT_the', 'best', 'option', 'tv', 'manufacturer']",3
24238,"['nice', 'mount', 'price', 'made', 'difficult', 'install', 'level', 'supplied', 'mount', 'cheap', 'plastic', 'level', 'NOT_level']",3
24261,"['mount', 'great', 'tight', 'wall', 'NOT_leave', 'space', 'hdmi', 'cord', 'plug', 'back', 'tv']",3
24262,"['work', 'clearly', 'state', 'title', 'accomodates', 'stud', 'spacing', 'check', 'spacing', 'buying', 'youll', 'end', 'spending', 'double', 'mony', 'increasing', 'distance', 'wall', 'buy', 'expansion', 'kit', 'youre', 'better', 'spending', 'couple', 'buck', 'videosecu', 'tilt', 'mount', 'amazon']",3
24264,"['one', 'release', 'hung', 'strap', 'broke', 'manually', 'release', 'screwdriver']",3
24286,"['good', 'quality', 'low', 'price', 'requires', 'tool', 'stud', 'finder', 'mount']",3
24307,"['product', 'little', 'short', 'inch', 'tv']",3
24324,"['direction', 'printed', 'piece', 'packing', 'plastic', 'hard', 'read', 'perhaps', 'piece', 'paper', 'would', 'better', 'option']",3
24406,"['product', 'fairly', 'sturdy', 'fit', 'tv', 'well', 'problem', 'encountered', 'place', 'onto', 'wall', 'came', 'put', 'screw', 'wall', 'completely', 'failed', 'NOT_go', 'stud', 'difficulty', 'going', 'drywall', 'failed', 'hole', 'wall', 'bought', 'wood', 'screw', 'toggle', 'bolt', 'worked', 'perfectly', 'completed', 'mounting', 'tv', 'suggestion', 'buy', 'wood', 'screw', 'toggle', 'bolt', 'youll', 'set', 'youre', 'mounting', 'onto', 'wall', 'like', 'mine']",3
24413,"['wish', 'purchased', 'extendable', 'retractable', 'mount', 'little', 'difficult', 'additional', 'cord', 'need', 'plugged', 'monitor', 'installed']",3
24469,"['job', 'holding', 'tv', 'nice', 'low', 'profile', 'level', 'come', 'foolishly', 'relied', 'NOT_work', 'mounting', 'metal', 'bracket', 'noticed', 'slightly', 'uneven', 'grabbed', 'another', 'level', 'tool', 'box', 'noticed', 'half', 'bubble', 'NOT_enough', 'correct', 'especially', 'since', 'hole', 'would', 'top', 'one', 'another', 'enough', 'notice', 'bottom', 'line', 'great', 'product', 'use', 'level']",3
24522,"['purchased', 'mount', 'new', 'got', 'read', 'dimension', 'next', 'time', 'mount', 'small', 'comfort', 'hang', 'tv', 'free', 'good', 'home']",3
24550,"['great', 'one', 'mount', 'bought', 'missing', 'one', 'screw', 'actual', 'mount', 'go', 'wall', 'stud', 'NOT_seem', 'find', 'way', 'contact', 'seller', 'get', 'new', 'screw']",3
24554,"['barely', 'adequate', 'thats', 'id', 'call', 'small', 'little', 'flimsy', 'view', 'fit', 'stud', 'big', 'downfall', 'inherent', 'product', 'careful', 'fit', 'need', 'appropriately', 'yes', 'say', 'fit', 'stud', 'however', 'view', 'one', 'spec', 'notated', 'top', 'product', 'information', 'make', 'positive', 'like', 'designed', 'fit', 'perfectly', 'stud', 'NOT_have', 'negative', 'need', 'stated', 'right', 'get', 'go']",3
24699,"['beware', 'youre', 'stud', 'apart', 'inch', 'must', 'purchase', 'extender', 'expensive', 'mount', 'aside', 'mount', 'appears', 'sturdy', 'ive', 'used', 'past', 'NOT_get', 'chance', 'use', 'obviously']",3
24707,"['great', 'product', 'replace', 'though', 'NOT_tilt', 'away', 'wall', 'enough']",3
24720,"['well', 'equipped', 'level', 'cable', 'however', 'NOT_being', 'able', 'engage', 'bottom', 'clip', 'properly', 'adjusted', 'maximum', 'display', 'angle', 'quite', 'disappointing', 'back', 'angle', 'half', 'could', 'get', 'work', 'fixing', 'design', 'flaw', 'would', 'really', 'good', 'idea']",3
24789,['returned'],3
24834,"['hardware', 'provided', 'NOT_fit', 'tv', 'purchase', 'additional', 'tool', 'hardware', 'get', 'thing', 'work', 'wall', 'work', 'great', 'installation', 'ordeal']",3
