,review,prediction
10817,"['echo', 'show', 'far', 'exceeded', 'expectation', 'great', 'sound', 'quality', 'integrated', 'well', 'equipment', 'ezviz', 'camera', 'phone', 'internet', 'etc', 'happy', 'purchase']",3
10860,"['work', 'iphone', 'galaxy', 'light', 'blink', 'second', 'first', 'place', 'phone', 'charger', 'go', 'dark', 'perfect', 'trying', 'sleep', 'not', 'want', 'light', 'flashing']",3
10869,"['nice', 'device', 'not', 'recognize', 'speaking', 'sometimes', 'wish', 'could', 'watch', 'sling', 'tv', 'amazon', 'please', 'get', 'device', 'updated', 'sling', 'tv', 'compatibility', 'thank']",3
10908,"['want', 'start', 'saying', 'going', 'return', 'product', 'really', 'lazy', 'tried', 'connecting', 'bmw', 'bluetooth', 'capability', 'could', 'never', 'get', 'thing', 'connect', 'using', 'iphone', 'xr', 'tried', 'tried', 'connect', 'started', 'return', 'process', 'since', 'gonna', 'able', 'use', 'product', 'never', 'got', 'around', 'dropping', 'shipped', 'several', 'month', 'later', 'got', 'new', 'car', 'bmw', 'gran', 'coupe', 'thought', 'not', 'give', 'try', 'connected', 'car', 'no', 'issue', 'hate', 'look', 'wire', 'vent', 'mount', 'keep', 'center', 'console', 'not', 'visible', 'not', 'interfered', 'function', 'microphone', 'find', 'useful', 'thing', 'handfree', 'instead', 'using', 'wheel', 'navigate', 'infotainment', 'system', 'menu', 'not', 'bad', 'product', 'really', 'not', 'expensive', 'consider', 'must']",3
10943,"['completely', 'dissatisfied', 'code', 'not', 'work', 'hour', 'help', 'line', 'sony', 'no', 'resolution', 'except', 'well', 'submit', 'case', 'specialist', 'no', 'membership', 'no', 'sony', 'refuse', 'issue', 'refund', 'careful']",3
10953,"['using', 'inch', 'tv', 'bedroom', 'work', 'great', 'trouble', 'installing', 'due', 'drill', 'weak', 'af']",3
10985,"['using', 'monitor', 'security', 'camera', 'connects', 'foscam', 'camera', 'via', 'foscam', 'cloud', 'apps', 'foscam', 'skill', 'work', 'great', 'wish', 'show', 'day', 'date', 'home', 'screen', 'drop', 'suggestion']",3
11028,"['right', 'control', 'nice', 'price']",3
11034,"['great', 'solid', 'controller']",3
11067,"['paper', 'dint', 'easy', 'cheeper', 'way', 'no', 'money', 'product', 'great', 'value', 'poorly', 'made']",3
11107,"['product', 'seems', 'nice', 'sound', 'seem', 'loud', 'toddler', 'hope', 'figure', 'get', 'loud', 'two', 'sound', 'mode', 'see']",3
11134,"['need', 'college', 'enough', 'power', 'run', 'game', 'like', 'league', 'legend']",3
11137,"['work', 'app', 'close', 'door', 'leave', 'open', 'wanted', 'one', 'thing', 'able', 'ask', 'alexa', 'door', 'open', 'close', 'far', 'tell', 'might', 'able', 'set', 'close', 'door', 'work', 'around', 'alexa', 'not', 'useful', 'thousand', 'device', 'alexa', 'skill', 'not', 'one', 'want', 'able', 'open', 'close', 'door', 'app', 'auto', 'close', 'door', 'time', 'day', 'maybe', 'use', 'amazon', 'key', 'program', 'allow', 'amazon', 'open', 'door', 'deliver', 'package', 'fine', 'want', 'alexa', 'integration', 'forget']",3
11142,['solid'],3
11154,"['not', 'large', 'enough', 'span', 'inch', 'reach', 'beam', 'no', 'center', 'hole', 'attach', 'center', 'beam', 'rebuild', 'entire', 'bracket', 'make', 'work']",3
11240,"['mine', 'one', 'year', 'wholeheartedly', 'endorse', 'product', 'family', 'use', 'constantly', 'near', 'kitchen', 'worked', 'perfectly', 'charge', 'quickly', 'without', 'heat', 'issue', 'easily', 'endured', 'heavy', 'use', 'love', 'take', 'time', 'insert', 'lightning', 'cord', 'therefore', 'no', 'scratch', 'family', 'friend', 'bought', 'based', 'using', 'charger', 'happy']",3
11243,"['obsessed', 'cannot', 'get', 'well', 'noise', 'cancelling', 'work']",3
11255,"['bought', 'plug', 'tv', 'available', 'occasional', 'use', 'computer', 'onto', 'big', 'screen', 'work', 'beautifully', 'priced', 'reasonably', 'need', 'another', 'similar', 'would', 'consider', 'brand', 'first', 'future']",3
11294,"['advertised', 'good', 'value']",3
11324,"['garbage', 'work', 'half', 'time', 'always', 'going', 'offline', 'tell', 'open', 'closed', 'vice', 'versa', 'save', 'headache', 'pas', 'device', 'not', 'worth', 'frustration']",3
11357,"['purchased', 'son', 'birthday', 'requested', 'gift', 'upset', 'microphone', 'stopped', 'working', 'month', 'waste', 'would', 'know', 'man', 'would', 'break', 'soon', 'able', 'actually', 'enjoy', 'birthday', 'gift', 'would', 'never', 'got', 'skip', 'item', 'even', 'return']",3
11372,"['trick', 'pair', 'close', 'ur', 'garage', 'learn', 'sensor', 'work', 'really', 'well', 'sound', 'make', 'closing', 'anoying', 'cover', 'speaker']",3
11383,"['excited', 'buy', 'son', 'always', 'charged', 'controller', 'console', 'read', 'good', 'review', 'price', 'good', 'pretty', 'durable', 'easy', 'use', 'not', 'sure', 'defective', 'one', 'not', 'unit', 'charge', 'controller', 'even', 'though', 'say', 'fully', 'charged', 'not', 'take', 'use', 'within', 'minute', 'dead', 'not', 'gamer', 'pretty', 'sure', 'fully', 'charged', 'controller', 'last', 'longer']",3
11384,"['great', 'product']",3
11387,"['great', 'charger', 'recommend', 'everyone']",3
11391,"['market', 'smart', 'light', 'switch', 'automatically', 'turn', 'light', 'near', 'front', 'door', 'garage', 'certain', 'time', 'every', 'night', 'would', 'help', 'safety', 'neighborhood', 'since', 'lot', 'crime', 'criminal', 'tend', 'lurk', 'dark', 'shadow', 'looking', 'amazon', 'decided', 'go', 'kasa', 'smart', 'wi', 'fi', 'light', 'switch', 'tp', 'link', 'since', 'bestseller', 'never', 'bought', 'smart', 'light', 'switch', 'one', 'came', 'listing', 'price', 'arrived', 'saw', 'wire', 'per', 'switch', 'needed', 'connect', 'properly', 'not', 'electrican', 'would', 'consider', 'complete', 'noob', 'come', 'type', 'handyman', 'work', 'scared', 'installing', 'know', 'could', 'could', 'definitely', 'switch', 'also', 'come', 'face', 'plate', 'good', 'one', 'switch', 'use', 'since', 'wanted', 'install', 'particular', 'light', 'switch', 'alongside', 'others', 'use', 'old', 'face', 'plate']",3
11402,"['hard', 'time', 'used', 'hp', 'sorry']",3
11418,"['everything', 'great']",3
11442,"['definitely', 'worth', 'use', 'speaker', 'everyday', 'go', 'three', 'day', 'using', 'hour', 'work', 'charging', 'sound', 'quality', 'impressive', 'speaker', 'size', 'never', 'problem', 'connectivity']",3
11457,"['still', 'download', 'credit', 'grandson', 'account']",3
11511,"['received', 'antenna', 'night', 'ago', 'love', 'purchased', 'one', 'bestbuy', 'not', 'work', 'looking', 'amazon', 'purchased', 'one', 'great', 'review', 'high', 'hope', 'not', 'disappointed', 'got', 'channel', 'area', 'ease', 'easy', 'use', 'would', 'recommend', 'anyone']",3
11529,"['great', 'quality', 'tripod', 'really', 'low', 'price', 'issue', 'yet']",3
11596,"['new', 'hdtv', 'antenna', 'installed', 'easily', 'light', 'weight', 'plenty', 'coaxial', 'cable', 'scanned', 'tv', 'channel', 'readjust', 'antenna', 'position', 'rescanned', 'got', 'four', 'major', 'network', 'total', 'channel', 'great', 'reception', 'set', 'manual', 'helpful', 'finding', 'local', 'tv', 'tower', 'adding', 'another', 'antenna', 'nd', 'tv', 'expand', 'free', 'tv', 'experience', 'cut', 'cable', 'soon', 'future', 'great', 'first', 'step']",3
11601,"['small', 'ear', 'fit', 'really', 'good', 'noise', 'cancellation', 'quite', 'impressive', 'even', 'pause', 'music', 'barely', 'hear', 'someone', 'talking', 'right', 'next', 'love', 'price', 'amazing']",3
11666,"['not', 'gamer', 'night', 'owl', 'tend', 'work', 'dark', 'keyboard', 'always', 'wanted', 'never', 'knew', 'needed', 'beef', 'hidden', 'shortcut', 'key', 'sometimes', 'foul', 'simple', 'office', 'work', 'also', 'wish', 'could', 'turn', 'breathing', 'mode', 'mouse', 'instruction', 'manual', 'say', 'software', 'not', 'provided', 'evident', 'love', 'solid', 'green', 'solid', 'red', 'feature', 'best', 'compatible', 'colorblind', 'issue', 'night', 'time', 'use']",3
11682,"['great', 'price', 'good', 'quality', 'paper']",3
11714,"['installation', 'set', 'easy', 'streaming', 'solid', 'not', 'like', 'much', 'care', 'interface', 'seems', 'busy', 'navigation', 'bit', 'touchy', 'get', 'used', 'perhaps', 'familiar', 'comfortable', 'roku', 'user', 'interface', 'sure', 'get', 'used', 'one']",3
11725,"['unfortunate', 'incident', 'washing', 'machine', 'replace', 'beloved', 'bose', 'ear', 'bud', 'apprehensive', 'first', 'decided', 'go', 'tozo', 'wireless', 'waterproof', 'bluetooth', 'earbuds', 'easy', 'pair', 'device', 'sound', 'quality', 'second', 'none', 'range', 'crisp', 'clear', 'high', 'mids', 'real', 'clean', 'deep', 'bass', 'find', 'many', 'earbuds', 'experience', 'get', 'ballpark', 'hour', 'battery', 'life', 'case', 'also', 'wireless', 'charging', 'station', 'internal', 'battery', 'plugged', 'via', 'standard', 'micro', 'usb', 'charging', 'cable', 'sit', 'wireless', 'charger', 'earbuds', 'homer', 'book', 'anything', 'ever', 'happen', 'would', 'not', 'hesitate', 'purchase', 'another', 'set']",3
11746,"['quick', 'delivery', 'save', 'couple', 'buck', 'opened', 'package', 'would', 'not', 'hesitate', 'product', 'opened', 'perfect', 'condition', 'good', 'spray', 'wipe', 'alcohol', 'lysol', 'made', 'perfect', 'try', 'sound', 'quality', 'fantastic', 'great', 'product', 'seller', 'would', 'buy', 'nd', 'pair']",3
11763,"['easy', 'redeem', 'code']",3
11795,"['course', 'met', 'expectation', 'son']",3
11834,"['buy', 'store', 'anymore', 'well', 'least', 'problem', 'wrote', 'code', 'put', 'kid', 'p', 'everything', 'worked', 'well', 'buy']",3
11894,"['work', 'perfectly', 'long', 'battery', 'life']",3
12039,"['work', 'great', 'expected', 'using', 'month', 'cell', 'phone', 'no', 'problem', 'would', 'recomend', 'others', 'picture', 'mobile', 'storage', 'us', 'good', 'quality', 'not', 'fake', 'like', 'found']",3
12046,"['paper', 'ordered', 'lol']",3
12135,"['nice', 'going', 'easy', 'install']",3
12203,"['wow', 'far', 'surpasses', 'expectation', 'unbelievable', 'sound', 'quality', 'volume', 'small', 'affordable', 'speaker', 'stunned', 'well', 'engineered', 'design']",3
12221,"['setup', 'breeze', 'added', 'sd', 'card', 'keep', 'recording', 'local', 'no', 'issue', 'wifi', 'not', 'fast', 'enough', 'drop', 'resolution', 'sd', 'level', 'still', 'no', 'issue', 'issue', 'began', 'need', 'record', 'based', 'motion', 'detected', 'numerous', 'bug', 'found', 'company', 'not', 'responsive', 'reported', 'issue', 'first', 'motion', 'coming', 'left', 'start', 'recording', 'immediately', 'motion', 'right', 'not', 'trigger', 'recording', 'subject', 'causing', 'motion', 'detection', 'way', 'past', 'half', 'screen', 'another', 'motion', 'occurred', 'right', 'motion', 'detected', 'recording', 'stopped', 'camera', 'failed', 'detect', 'motion', 'example', 'someone', 'walked', 'front', 'house', 'triggering', 'recording', 'individual', 'go', 'garage', 'recording', 'would', 'stop', 'around', 'time', 'immediately', 'pull', 'car', 'even', 'not', 'trigger', 'motion', 'recording']",3
12230,"['pleased', 'purchase']",3
12248,"['awesome', 'charge', 'bottom', 'controller', 'no', 'messing', 'top', 'port', 'not', 'charging', 'place', 'charger', 'done', 'best', 'purchase']",3
12312,"['charging', 'pad', 'great', 'purchase', 'one', 'every', 'room', 'like', 'remove', 'case', 'charge', 'phone', 'also', 'come', 'optional', 'charging', 'cable', 'usb', 'usb']",3
12341,['love'],3
12373,"['using', 'device', 'connect', 'echo', 'plus', 'mtv', 'projector']",3
12378,"['nornally', 'hate', 'review', 'thing', 'awesome', 'easy', 'install', 'sturdy', 'tv', 'even', 'included', 'cable', 'tie', 'hdmi', 'cable', 'package', 'awesome']",3
12388,"['pleased', 'camera', 'similar', 'quality', 'gopro', 'many', 'feature', 'accessory', 'highly', 'recommend']",3
12389,"['not', 'super', 'impressed', 'firetv', 'set', 'pretty', 'easy', 'log', 'prime', 'account', 'download', 'apps', 'get', 'started', 'thing', 'like', 'firetv', 'kinda', 'wide', 'use', 'extension', 'hdmi', 'cable', 'block', 'hdmi', 'port', 'another', 'thing', 'power', 'cord', 'kinda', 'short', 'outlet', 'need', 'close', 'hdmi', 'port', 'luckily', 'hdmi', 'hub', 'near', 'outlet', 'plug', 'firetv', 'hub', 'not', 'would', 'completely', 'useless', 'term', 'apps', 'apps', 'need', 'apple', 'tv', 'apps', 'apple', 'tv', 'work', 'way', 'better', 'firetv', 'pause', 'show', 'watching', 'come', 'back', 'later', 'exit', 'show', 'start', 'beginning', 'episode', 'not', 'sure', 'app', 'problem', 'firetv', 'problem']",3
12415,"['work', 'home', 'due', 'pandemic', 'keep', 'home', 'office', 'supplied', 'critical', 'paper', 'like', 'work', 'well', 'hp', 'printer']",3
12442,"['charge', 'work', 'buy', 'one']",3
12460,"['lighter', 'expected', 'overall', 'happy', 'product', 'using', 'canon', 'camera', 'work', 'well', 'recommend', 'using', 'tripod', 'windy', 'condition', 'great', 'inside']",3
12508,"['product', 'great', 'ideal', 'small', 'group', 'loud', 'enough', 'everyone', 'hear', 'not', 'annoy', 'others', 'specific', 'taste', 'music', 'use', 'pool', 'sound', 'crisp', 'nice', 'bass', 'well', 'no', 'problem', 'box', 'figuring', 'connect', 'not', 'trouble', 'connecting', 'blue', 'tooth', 'definitely', 'great', 'deal', 'money', 'recommend', 'others', 'looking', 'small', 'portable', 'great', 'sounding', 'water', 'resistant', 'device']",3
12575,"['item', 'work', 'well', 'better', 'three', 'laptop', 'ready', 'light', 'thin', 'push', 'enough', 'speed', 'connects', 'inch', 'tv', 'without', 'cable', 'second', 'thanks']",3
12593,"['like', 'quick', 'response', 'delayed', 'response', 'seems', 'answer', 'well', 'little', 'issue', 'playing', 'music', 'loud', 'hard', 'recognize', 'name', 'stop', 'pause', 'would', 'like', 'figure', 'play', 'song', 'room', 'maybe', 'figured', 'yet']",3
12604,"['high', 'quality', 'tripod', 'price', 'beat']",3
12643,"['salio', 'muy', 'bueno', 'para', 'el', 'tema', 'de', 'render', 'con', 'esos', 'nucleos', 'hilo', 'bastante', 'bueno', 'para', 'mi', 'estudios', 'de', 'modelado', 'sus', 'renderizados']",3
12655,"['replaces', 'monthly', 'cable', 'box', 'rental', 'yes', 'still', 'cable', 'like', 'xfinity', 'let', 'better', 'control', 'teen', 'wifi', 'usage', 'alert', 'someone', 'trying', 'connect', 'wifi', 'etc', 'know', 'folk', 'cutting', 'cord', 'anyway', 'xfinity', 'download', 'streaming', 'app', 'roku', 'access', 'programming', 'recording', 'set', 'recording', 'etc', 'better', 'paying', 'extra', 'box', 'rental', 'fee', 'every', 'month']",3
12691,"['originally', 'amazed', 'value', 'recent', 'firmware', 'update', 'bricked', 'bought', 'although', 'initially', 'got', 'response', 'support', 'immediate', 'suggestion', 'fix', 'stopped', 'replying', 'great', 'value', 'camera', 'worked', 'simply', 'wasted', 'work']",3
12756,"['con', 'controller', 'comfy', 'hand', 'grow', 'hate', 'joy', 'con', 'go', 'back', 'using', 'anymore', 'due', 'stiff', 'tiny', 'button']",3
12757,"['balance', 'well', 'little', 'hard', 'get', 'straight', 'picture', 'way', 'holder', 'made', 'really', 'like', 'though']",3
12761,"['price', 'paid', 'would', 'paid', 'apply', 'air', 'pod', 'voice', 'much', 'clear', 'battery', 'life', 'also', 'good', 'noise', 'cancellation', 'making', 'life', 'easy', 'meeting', 'would', 'recommend', 'earbuds', 'air', 'pod', 'sure', 'apple', 'phone', 'iphone', 'connects', 'seamlessly']",3
12784,['love'],3
12843,"['not', 'work', 'indicated', 'purchased', 'son', 'game', 'p', 'pc', 'built', 'microphone', 'not', 'work', 'properly', 'able', 'hear', 'party', 'hear', 'ear', 'part', 'soft', 'comfortable', 'sound', 'good', 'decided', 'keep', 'anyway', 'car', 'ride', 'looking', 'one', 'similar', 'p', 'headset', 'come', 'usb', 'not', 'one']",3
12890,"['gift', 'much', 'appreciated', 'good', 'product', 'service']",3
12903,"['app', 'show', 'close', 'error', 'not', 'control', 'myq', 'app', 'one', 'week', 'set', 'followed', 'instruction', 'support', 'section', 'not', 'work', 'making', 'lot', 'call', 'let', 'wait', 'long', 'never', 'successfully', 'talk', 'far', 'not', 'know', 'resolve', 'problem']",3
12904,"['thing', 'work', 'great', 'really', 'like', 'thr', 'controller', 'use', 'usb', 'connection', 'bottom', 'secure', 'connection', 'dont', 'think', 'much', 'risk', 'damaging', 'connection', 'port', 'like', 'micro', 'usb', 'port', 'top', 'controller', 'slide', 'position', 'easily', 'indicator', 'light', 'nice', 'touch']",3
12959,"['much', 'easier', 'getting', 'p', 'used', 'way', 'hacked', 'began', 'taking', 'info', 'purchase', 'no', 'apparent', 'reason', 'p', 'take', 'card', 'info', 'next', 'purchase', 'one', 'representative', 'trying', 'help', 'find', 'reason', 'suggest', 'could', 'buy', 'card', 'amazon', 'worked', 'perfectly', 'continue', 'thing', 'grandson']",3
12993,"['room', 'want', 'smart', 'light', 'switch', 'switched', 'standard', 'switch', 'great', 'location', 'one', 'light', 'switch', 'link', 'two', 'way', 'setup', 'also', 'power', 'switch', 'box', 'wire', 'light', 'fixture', 'coming', 'fixture', 'box', 'smartswitch', 'work']",3
12999,"['pretty', 'good', 'basic', 'tripod', 'lightweight', 'portable', 'not', 'expensive', 'get', 'pay']",3
13000,"['main', 'problem', 'internet', 'connection', 'cheapskate', 'like', 'use', 'mobile', 'spotty', 'internet', 'connection', 'completely', 'disables', 'alexa', 'speak', 'light', 'never', 'awnser', 'say', 'connect', 'time', 'silence', 'eventually', 'start', 'ignoring', 'entirely', 'even', 'get', 'strong', 'connection', 'back', 'need', 'fix', 'product', 'ever', 'viable', 'know', 'amazon', 'much', 'internet', 'connection', 'got', 'better', 'way', 'respond', 'timing', 'also', 'hard', 'time', 'hearing', 'music', 'think', 'little', 'bit', 'worse', 'regular', 'echo']",3
13013,"['white', 'flash', 'begining', 'playback']",3
13042,"['really', 'liked', 'idea', 'base', 'keep', 'charged', 'go', 'well', 'either', 'headphone', 'constantly', 'draw', 'energy', 'base', 'loses', 'charge', 'bought', 'take', 'summer', 'trip', 'would', 'use', 'one', 'time', 'couple', 'hour', 'day', 'pair', 'either', 'unit', 'phone', 'great', 'using', 'unit', 'maybe', 'hr', 'base', 'would', 'dead', 'tried', 'fully', 'charging', 'base', 'not', 'using', 'headphone', 'day', 'base', 'battery', 'dead', 'day', 'individual', 'earbuds', 'turn', 'pull', 'base', 'need', 'constant', 'charging', 'sound', 'good', 'not', 'town', 'week', 'might', 'tried', 'return', 'exchange', 'find', 'unit']",3
13051,"['love', 'everything']",3
13069,"['like', 'however', 'old', 'jbl', 'better', 'battery', 'life', 'biggest', 'issue', 'battery', 'low', 'le', 'five', 'minute', 'find', 'power', 'cord', 'die']",3
